id,match_id,team_id,scored,conceded,tries,cons,pens,drops
7161,25109,72,15,17,,,,
7162,25109,68,17,15,,,,
7163,25114,81,46,19,6,3,2,0
7164,25114,57,19,46,1,1,2,0
7165,25099,20,23,8,2,2,2,0
7166,25099,14,8,23,1,0,1,0
7167,25106,22,51,0,,,,
7168,25106,80,0,51,,,,
7169,25115,2,20,16,2,2,2,0
7170,25116,9,43,31,6,2,1,0
7171,25115,9,16,20,2,0,2,0
7172,25116,3,31,43,4,2,1,0
7173,25119,9,37,12,5,2,2,0
7174,25119,20,12,37,0,0,2,1
7175,25123,3,31,5,3,2,2,0
7176,25123,4,5,31,1,0,0,0
7177,25100,1,40,3,5,2,2,0
7178,25100,15,3,40,0,0,1,0
7179,25141,13,13,27,,,,
7180,25141,94,27,13,,,,
7181,25136,128,17,5,,,,
7182,25136,120,5,17,,,,
7183,25142,47,15,36,,,,
7184,25142,21,36,15,,,,
7185,25121,12,35,10,4,3,2,0
7186,25121,81,10,35,1,1,1,0
7187,25162,86,22,0,,,,
7188,25160,80,16,23,,,,
7189,25162,90,0,22,,,,
7190,25160,94,23,16,,,,
7191,25124,4,18,18,2,1,2,0
7192,25124,20,18,18,2,1,2,0
7193,25166,119,42,6,,,,
7194,25168,7,18,6,,,,
7195,25168,18,6,18,,,,
7196,25149,31,35,3,,,,
7197,25146,22,22,20,,,,
7198,25166,86,6,42,,,,
7199,25167,88,28,7,,,,
7200,25149,56,3,35,,,,
7201,25146,13,20,22,,,,
7202,25150,41,5,22,,,,
7203,25167,125,7,28,,,,
7204,25150,89,22,5,,,,
7205,25165,27,52,14,8,4,0,0
7206,25165,84,14,52,2,2,0,0
7207,25172,23,32,7,4,2,1,0
7208,25172,81,7,32,1,1,0,0
7209,25171,133,12,17,,,,
7210,25171,74,17,12,,,,
7211,25176,101,7,23,,,,
7212,25175,130,14,18,,,,
7213,25176,26,23,7,,,,
7214,25175,136,18,14,,,,
7215,25177,84,12,55,2,1,0,0
7216,25178,89,17,23,,,,
7217,25178,90,23,17,,,,
7218,25177,57,55,12,9,4,0,0
7219,25179,82,84,12,,,,
7220,25179,35,12,84,,,,
7221,25182,96,48,0,,,,
7222,25189,24,36,3,,,,
7223,25187,68,35,25,,,,
7224,25187,88,25,35,,,,
7225,25182,137,0,48,,,,
7226,25189,39,3,36,,,,
7227,25191,96,25,0,,,,
7228,25191,132,0,25,,,,
7229,25188,11,13,28,1,1,2,0
7230,25194,90,3,18,,,,
7231,25194,119,18,3,,,,
7232,25193,23,16,57,1,1,2,0
7233,25188,206,28,13,4,1,2,0
7234,25193,16,57,16,8,3,3,0
7235,25192,81,19,28,3,2,0,0
7236,25192,160,28,19,4,3,0,0
7237,25198,38,50,28,,,,
7238,25198,105,28,50,,,,
7239,25196,11,6,74,0,0,2,0
7240,25196,142,74,6,9,2,0,0
7241,25208,136,3,24,,,,
7242,25208,122,24,3,,,,
7243,103386,38,27,36,,,,
7244,103386,36,36,27,,,,
7245,25201,8,34,23,3,2,2,0
7246,25201,3,23,34,2,2,2,0
7247,25202,57,25,24,3,2,2,0
7248,25202,12,24,25,2,1,3,0
7249,25203,91,3,24,0,0,1,0
7250,25203,81,24,3,3,3,0,1
7251,25204,5,36,16,4,2,2,0
7252,25204,2,16,36,1,1,2,0
7253,142753,25,11,41,1,0,2,0
7254,142753,219,41,11,6,2,1,0
7255,25209,6,34,3,3,2,2,0
7256,25209,1,3,34,0,0,1,0
7257,25210,10,27,25,3,2,2,0
7258,25210,4,25,27,3,2,2,0
7259,25214,51,34,22,,,,
7260,25214,48,22,34,,,,
7261,25223,15,53,9,8,3,1,0
7262,25223,23,9,53,0,0,2,1
7263,25222,14,29,18,4,2,1,0
7264,25222,20,18,29,2,1,2,0
7265,25218,6,43,18,6,2,1,0
7266,25218,1,18,43,2,1,1,1
7267,25219,5,29,15,1,0,3,0
7268,25219,2,15,29,2,1,1,0
7269,25221,10,45,27,3,2,2,0
7270,25217,25,33,18,4,2,2,0
7271,25221,4,27,45,3,3,2,0
7272,25217,11,18,33,2,1,2,0
7273,163371,27,26,26,2,2,2,1
7274,163371,162,26,26,3,1,2,0
7275,25226,73,3,69,,,,
7276,25229,10,19,25,1,1,2,0
7277,25226,25,69,3,,,,
7278,25229,8,25,19,3,2,2,0
7279,25234,126,30,7,,,,
7280,25234,138,7,30,,,,
7281,25232,54,10,77,,,,
7282,25232,16,77,10,,,,
7283,25246,126,30,0,,,,
7284,25237,126,41,10,,,,
7285,25237,106,10,41,,,,
7286,25246,124783,0,30,,,,
7287,25244,110,9,30,,,,
7288,25244,226,30,9,,,,
7289,25238,11,91,0,,,,
7290,25239,28,13,60,,,,
7291,25239,10,60,13,,,,
7292,25249,16,90,0,,,,
7293,25249,54,0,90,,,,
7294,25238,73,0,91,,,,
7295,25255,111,19,12,,,,
7296,25255,115,12,19,,,,
7297,25257,6,9,13,0,0,3,0
7298,25263,37,60,3,,,,
7299,25263,113,3,60,,,,
7300,25257,8,13,9,1,1,1,1
7301,25267,8,34,27,3,2,5,0
7302,25267,6,27,34,3,3,2,0
7303,25293,13,54,8,,,,
7304,25293,80,8,54,,,,
7305,25286,11,33,7,4,2,2,0
7306,25280,84,11,25,1,0,2,0
7307,25253,111,8,0,,,,
7308,25286,29,7,33,1,1,0,0
7309,25280,57,25,11,3,2,2,0
7310,25253,116,0,8,,,,
7311,25279,63,18,7,,,,
7312,25279,39,7,18,,,,
7313,25281,29,13,42,1,1,2,0
7314,25281,11,42,13,4,2,2,0
7315,25285,61,16,8,,,,
7316,25285,74,8,16,,,,
7317,25290,12,20,8,1,0,2,0
7318,25282,18,46,17,6,2,2,0
7319,25290,81,8,20,1,0,1,0
7320,25282,91,17,46,2,2,1,0
7321,25294,56,30,9,,,,
7322,25294,47,9,30,,,,
7323,25300,134,0,6,,,,
7324,25300,98,6,0,,,,
7325,25295,68,8,13,,,,
7326,25295,89,13,8,,,,
7327,25287,82,23,15,,,,
7328,25287,64,15,23,,,,
7329,25298,57,7,67,1,1,0,0
7330,25288,24,23,7,,,,
7331,25288,63,7,23,,,,
7332,25289,20,83,0,11,3,0,0
7333,25298,20,67,7,9,2,2,0
7334,25289,27,0,83,0,0,0,0
7335,25314,104,3,25,,,,
7336,25304,104,22,28,,,,
7337,25304,97,28,22,,,,
7338,25314,33,25,3,,,,
7339,25299,18,20,43,3,1,0,1
7340,25339,94,26,24,,,,
7341,25299,12,43,20,6,2,1,0
7342,25339,7,24,26,,,,
7343,25322,90,37,15,,,,
7344,25322,68,15,37,,,,
7345,25317,82,25,7,,,,
7346,25317,24,7,25,,,,
7347,25352,4,10,45,1,1,1,0
7348,25352,8,45,10,4,4,2,0
7349,25333,4,38,20,5,2,1,0
7350,25332,2,48,6,7,2,1,0
7351,25345,22,18,29,,,,
7352,25345,84,29,18,,,,
7353,25333,121,20,38,3,1,1,0
7354,25332,12,6,48,0,0,2,0
7355,25334,9,3,47,0,0,0,1
7356,25344,20,16,23,1,1,2,0
7357,25344,10,23,16,2,2,2,0
7358,25334,8,47,3,7,2,2,0
7359,25321,89,42,3,,,,
7360,25346,7,32,13,,,,
7361,25346,21,13,32,,,,
7362,25342,9,11,23,1,0,2,0
7363,25343,1,23,21,2,2,3,0
7364,25343,5,21,23,2,1,2,1
7365,25321,41,3,42,,,,
7366,25342,8,23,11,2,2,2,0
7367,25361,37,29,10,,,,
7368,25361,128,10,29,,,,
7369,25363,27,16,15,,,,
7370,25366,12,17,20,1,0,2,1
7371,25363,24,15,16,,,,
7372,25366,81,20,17,2,2,2,0
7373,25364,20,3,39,0,0,1,0
7374,25367,27,21,18,2,1,2,0
7375,25364,9,39,3,5,2,2,0
7376,25367,18,18,21,2,1,2,0
7377,25368,4,9,19,0,0,2,0
7378,25353,9,27,26,3,2,2,0
7379,25353,10,26,27,2,2,4,0
7380,25368,3,19,9,3,2,0,0
7381,25369,1,20,7,1,0,2,0
7382,25369,20,7,20,1,1,0,0
7383,25354,1,14,25,1,0,2,0
7384,25370,2,21,9,0,0,2,0
7385,25354,5,25,14,1,1,2,2
7386,25370,4,9,21,0,0,2,0
7387,25359,3,61,17,8,2,2,0
7388,25359,121,17,61,3,1,0,0
7389,25362,24,5,10,,,,
7390,25376,9,32,21,2,2,3,0
7391,25362,27,10,5,,,,
7392,25376,4,21,32,3,2,0,0
7393,25365,1,42,20,4,2,2,1
7394,25365,2,20,42,2,2,2,0
7395,25385,91,13,46,1,1,2,0
7396,25385,12,46,13,7,3,1,0
7397,25371,18,14,39,1,0,2,0
7398,25373,3,17,20,1,0,2,0
7399,25373,9,20,17,2,2,2,0
7400,25371,57,39,14,6,2,1,0
7401,25374,2,17,37,2,2,1,0
7402,25374,20,37,17,4,2,2,0
7403,25379,12,50,14,8,4,0,0
7404,25379,18,14,50,2,2,0,0
7405,25380,27,12,5,2,1,0,0
7406,25377,2,18,19,0,0,2,0
7407,25377,3,19,18,1,1,2,0
7408,25380,29,5,12,1,0,0,0
7409,25378,20,23,20,2,2,2,0
7410,25378,4,20,23,2,2,2,0
7411,25381,1,26,18,2,2,3,0
7412,25381,9,18,26,0,0,4,0
7413,25402,23,82,0,9,4,0,0
7414,25403,7,21,12,,,,
7415,25402,49,0,82,0,0,0,0
7416,25403,22,12,21,,,,
7417,25406,91,15,42,2,1,1,0
7418,25406,18,42,15,5,2,2,0
7419,25408,22,20,27,,,,
7420,25408,21,27,20,,,,
7421,103388,95,71,6,,,,
7422,103388,17,6,71,,,,
7423,103389,93,9,49,,,,
7424,103389,95,49,9,,,,
7425,103390,122,0,42,,,,
7426,103390,38,42,0,,,,
7427,25414,108,31,24,,,,
7428,25414,80,24,31,,,,
7429,25413,27,13,21,2,0,1,0
7430,103392,38,3,22,,,,
7431,103392,48,22,3,,,,
7432,25413,57,21,13,2,1,3,0
7433,25412,86,25,16,,,,
7434,25412,61,16,25,,,,
7435,25417,91,3,23,0,0,1,0
7436,25417,27,23,3,2,2,2,0
7437,25420,41,25,10,,,,
7438,25421,86,77,5,,,,
7439,25421,88,5,77,,,,
7440,25418,13,36,3,,,,
7441,25418,108,3,36,,,,
7442,25420,68,10,25,,,,
7443,25423,15,8,3,1,0,1,0
7444,25423,14,3,8,0,0,1,0
7445,25425,18,26,52,2,2,2,0
7446,25425,160,52,26,7,2,0,0
7447,25432,14,30,15,4,2,2,0
7448,25432,23,15,30,2,1,1,0
7449,103393,36,19,31,,,,
7450,103393,51,31,19,,,,
7451,25430,6,29,23,4,2,1,0
7452,25430,4,23,29,2,2,2,1
7453,25428,39,29,10,,,,
7454,25428,35,10,29,,,,
7455,25429,74,6,21,,,,
7456,25429,86,21,6,,,,
7457,25424,64,10,33,,,,
7458,25424,160,33,10,,,,
7459,25433,5,58,10,7,2,2,0
7460,25433,1,10,58,1,1,1,0
7461,25436,82,80,10,,,,
7462,25436,62,10,80,,,,
7463,25435,67,10,12,,,,
7464,25435,63,12,10,,,,
7465,25434,24,20,6,,,,
7466,25434,110,6,20,,,,
7467,25442,6,31,0,3,2,2,0
7468,25442,4,0,31,0,0,0,0
7469,103394,26,27,20,,,,
7470,103394,49,20,27,,,,
7471,25441,8,42,11,5,4,3,0
7472,25441,9,11,42,1,0,2,0
7473,25439,90,36,7,,,,
7474,25439,89,7,36,,,,
7475,25440,74,27,20,,,,
7476,25440,72,20,27,,,,
7477,25445,5,55,22,8,3,1,0
7478,25445,1,22,55,1,1,2,0
7479,25448,29,5,29,1,0,0,0
7480,25448,20,29,5,3,2,1,0
7481,25452,8,61,10,9,2,2,0
7482,25452,9,10,61,1,1,1,0
7483,25456,5,35,8,5,2,2,0
7484,25456,15,8,35,1,0,1,0
7485,25451,68,22,8,,,,
7486,25451,85,8,22,,,,
7487,25450,12,7,61,1,1,0,0
7488,25450,230,61,7,8,2,2,0
7489,25460,12,19,8,2,0,2,0
7490,25460,162,8,19,1,0,1,0
7491,25462,23,3,13,0,0,1,0
7492,25462,15,13,3,1,1,2,0
7493,103735,120,36,0,,,,
7494,103735,135,0,36,,,,
7495,103397,105,47,0,,,,
7496,103397,130,0,47,,,,
7497,25481,42,29,30,,,,
7498,25481,52,30,29,,,,
7499,25473,23,3,51,0,0,1,0
7500,25473,157,51,3,8,4,1,0
7501,25455,6,49,0,8,2,1,0
7502,103754,100,31,11,,,,
7503,103754,132,11,31,,,,
7504,25455,14,0,49,0,0,0,0
7505,25528,9,25,3,2,0,2,0
7506,25528,3,3,25,0,0,0,1
7507,103739,37,18,11,,,,
7508,103739,137,11,18,,,,
7509,25496,9,22,9,1,1,3,0
7510,25476,136,3,11,,,,
7511,25476,105,11,3,,,,
7512,25496,1,9,22,0,0,2,0
7513,103398,80,5,33,,,,
7514,103398,13,33,5,,,,
7515,25499,25,42,12,6,2,2,0
7516,25502,2,3,27,0,0,1,0
7517,25499,27,12,42,2,1,0,0
7518,25502,5,27,3,3,2,2,0
7519,25504,4,7,34,1,1,0,0
7520,25501,3,23,20,2,2,2,1
7521,25501,20,20,23,2,2,1,1
7522,25504,9,34,7,4,3,2,0
7523,25506,9,12,17,0,0,2,0
7524,25520,4,20,32,2,2,2,0
7525,25506,10,17,12,1,0,2,0
7526,25520,6,32,20,4,3,1,1
7527,25555,90,64,3,,,,
7528,25555,41,3,64,,,,
7529,25567,12,12,22,0,0,2,0
7530,25567,57,22,12,3,2,1,0
7531,25554,30,17,17,,,,
7532,25554,47,17,17,,,,
7533,25525,2,42,0,5,2,0,0
7534,25525,12,0,42,0,0,0,0
7535,25563,31,8,6,,,,
7536,25563,30,6,8,,,,
7537,25527,4,72,18,11,4,1,0
7538,25527,23,18,72,2,1,2,0
7539,103760,52,11,42,,,,
7540,103760,39,42,11,,,,
7541,103759,52,32,25,,,,
7542,103759,63,25,32,,,,
7543,103399,56,15,28,,,,
7544,103399,119,28,15,,,,
7545,25564,139,38,8,,,,
7546,25564,134,8,38,,,,
7547,25550,9,9,14,0,0,2,0
7548,25550,1,14,9,1,0,2,1
7549,181967,22,40,12,,,,
7550,181967,56,12,40,,,,
7551,25559,13,14,15,,,,
7552,25559,83,15,14,,,,
7553,25557,61,30,3,,,,
7554,25557,88,3,30,,,,
7555,103406,17,77,3,,,,
7556,103406,36,3,77,,,,
7557,25568,84,13,7,,,,
7558,25568,22,7,13,,,,
7559,25573,108,16,13,,,,
7560,25570,83,24,9,,,,
7561,25573,87,13,16,,,,
7562,25570,108,9,24,,,,
7563,25578,87,20,9,,,,
7564,25578,80,9,20,,,,
7565,103768,109,18,5,,,,
7566,103768,50,5,18,,,,
7567,101853,112,17,25,,,,
7568,101853,92,25,17,,,,
7569,25582,26,52,27,,,,
7570,25582,48,27,52,,,,
7571,25581,26,64,17,,,,
7572,25581,48,17,64,,,,
7573,25580,10,79,8,,,,
7574,25580,28,8,79,,,,
7575,25593,3,34,13,5,2,1,0
7576,25585,81,31,3,5,3,0,0
7577,25593,2,13,34,1,1,2,0
7578,25585,27,3,31,0,0,1,0
7579,25583,3,16,11,1,1,2,0
7580,25583,20,11,16,1,0,2,0
7581,25594,9,13,24,1,1,2,0
7582,25594,1,24,13,2,1,2,1
7583,25589,81,22,7,1,1,2,1
7584,25589,12,7,22,1,1,0,0
7585,25587,4,30,15,3,3,3,0
7586,25587,2,15,30,0,0,2,0
7587,25602,9,25,13,3,2,2,0
7588,25602,20,13,25,1,1,2,0
7589,25588,9,26,21,3,2,0,0
7590,25588,3,21,26,2,1,2,0
7591,25592,4,47,8,5,4,2,0
7592,25592,20,8,47,1,0,1,0
7593,25596,18,11,17,1,0,2,0
7594,25596,12,17,11,3,1,0,0
7595,25597,57,41,26,5,2,2,0
7596,25597,27,26,41,2,2,2,0
7597,25600,12,21,15,3,3,0,0
7598,25600,27,15,21,0,0,2,0
7599,25601,57,42,16,4,2,4,0
7600,25601,18,16,42,1,1,2,0
7601,25598,3,12,16,0,0,2,0
7602,25598,4,16,12,1,1,3,0
7603,25599,2,15,9,0,0,3,0
7604,25599,1,9,15,0,0,2,0
7605,25603,20,23,20,2,2,2,1
7606,25603,2,20,23,2,2,2,0
7607,25606,57,12,8,0,0,2,0
7608,25606,12,8,12,1,0,1,0
7609,25604,1,33,10,3,2,2,0
7610,25604,3,10,33,1,1,1,0
7611,25605,4,29,12,2,2,4,0
7612,25605,9,12,29,0,0,3,0
7613,25607,12,76,7,10,3,0,1
7614,25607,91,7,76,1,1,0,0
7615,25608,91,3,22,0,0,1,0
7616,25608,81,22,3,3,2,1,0
7617,84980,129,7,47,,,,
7618,84980,78,47,7,,,,
7619,84981,26,25,12,,,,
7620,84981,64,12,25,,,,
7621,25610,119,24,13,,,,
7622,25610,30,13,24,,,,
7623,25612,57,12,18,0,0,2,0
7624,25612,81,18,12,2,1,2,0
7625,25613,56,16,28,,,,
7626,25613,31,28,16,,,,
7627,25645,93,20,43,,,,
7628,25645,49,43,20,,,,
7629,25646,119,25,0,,,,
7630,25646,47,0,25,,,,
7631,25649,108,16,29,,,,
7632,25649,13,29,16,,,,
7633,25654,89,12,13,,,,
7634,25654,90,13,12,,,,
7635,25652,95,6,82,0,0,2,0
7636,25652,23,82,6,12,5,0,0
7637,25650,87,20,8,,,,
7638,25650,83,8,20,,,,
7639,25659,23,75,29,11,5,0,0
7640,25659,26,29,75,2,1,4,0
7641,25663,74,11,10,,,,
7642,25663,61,10,11,,,,
7643,84988,39,20,3,,,,
7644,84988,35,3,20,,,,
7645,25661,47,19,8,,,,
7646,25661,119,8,19,,,,
7647,25666,72,22,12,,,,
7648,25666,74,12,22,,,,
7649,25667,29,8,43,1,0,1,0
7650,25667,10,43,8,7,2,0,0
7651,25673,14,34,17,5,2,1,0
7652,25673,15,17,34,3,1,0,0
7653,25662,41,16,0,,,,
7654,25662,85,0,16,,,,
7655,25671,5,43,17,4,2,2,0
7656,25671,4,17,43,2,2,1,0
7657,25668,8,21,11,2,1,2,0
7658,25668,3,11,21,1,0,2,0
7659,25669,68,9,40,,,,
7660,25669,90,40,9,,,,
7661,25674,10,21,15,2,1,2,0
7662,25674,2,15,21,0,0,2,0
7663,25676,23,21,42,2,1,2,1
7664,84993,38,30,22,,,,
7665,84993,105,22,30,,,,
7666,25676,218,42,21,6,2,0,0
7667,84989,62,7,31,,,,
7668,84989,42,31,7,,,,
7669,129699,14,7,11,1,1,0,0
7670,129699,142,11,7,1,0,2,0
7671,25682,6,18,12,2,1,2,0
7672,25682,3,12,18,2,1,0,0
7673,84995,38,30,7,,,,
7674,84995,36,7,30,,,,
7675,85000,110,12,16,,,,
7676,85000,64,16,12,,,,
7677,84998,100,10,27,,,,
7678,84998,39,27,10,,,,
7679,84997,67,10,13,,,,
7680,84997,82,13,10,,,,
7681,25680,12,10,6,1,1,1,0
7682,25680,29,6,10,0,0,2,0
7683,25688,12,13,12,1,1,2,0
7684,25686,23,35,13,4,0,2,0
7685,25688,57,12,13,0,0,2,0
7686,25686,16,13,35,1,1,2,0
7687,85004,53,71,0,,,,
7688,85004,40,0,71,,,,
7689,85002,53,44,3,,,,
7690,85002,104,3,44,,,,
7691,85005,116,17,8,,,,
7692,85018,116,27,6,,,,
7693,85018,111,6,27,,,,
7694,85005,135,8,17,,,,
7695,85011,53,60,7,,,,
7696,85011,97,7,60,,,,
7697,25703,16,27,16,4,2,1,0
7698,25703,14,16,27,1,1,2,0
7699,25719,74,19,27,,,,
7700,25719,61,27,19,,,,
7701,85024,132,3,10,,,,
7702,85024,96,10,3,,,,
7703,25697,6,34,13,4,4,2,0
7704,25697,9,13,34,1,1,2,0
7705,25808,13,12,13,,,,
7706,25808,84,13,12,,,,
7707,85047,84915,16,30,,,,
7708,85047,84914,30,16,,,,
7709,25721,74,10,12,,,,
7710,25721,133,12,10,,,,
7711,25720,68,11,3,,,,
7712,25720,85,3,11,,,,
7713,25722,98,5,50,,,,
7714,25722,88,50,5,,,,
7715,25717,119,35,15,,,,
7716,25717,56,15,35,,,,
7717,85051,91,47,0,,,,
7718,85051,83,0,47,,,,
7719,25724,31,21,5,,,,
7720,25724,87,5,21,,,,
7721,25723,89,39,12,,,,
7722,25723,30,12,39,,,,
7723,25730,31,6,9,,,,
7724,25730,108,9,6,,,,
7725,25731,30,19,25,,,,
7726,25731,86,25,19,,,,
7727,25741,87,10,29,,,,
7728,25741,22,29,10,,,,
7729,84705,27,13,21,1,1,2,0
7730,84705,25,21,13,2,1,2,0
7731,25737,20,20,30,1,0,4,1
7732,25737,6,30,20,2,1,6,0
7733,25738,4,15,20,0,0,5,0
7734,25738,5,20,15,2,2,2,0
7735,25736,1,39,13,5,4,2,0
7736,25736,121,13,39,1,1,2,0
7737,25739,9,12,6,0,0,3,1
7738,86900,28,3,71,,,,
7739,25739,10,6,12,0,0,2,0
7740,86900,10,71,3,,,,
7741,25746,4,34,13,5,3,1,0
7742,25746,25,13,34,1,1,2,0
7743,25726,88,18,7,,,,
7744,25726,125,7,18,,,,
7745,25759,3,17,3,1,0,3,1
7746,25759,10,3,17,0,0,1,0
7747,25770,61,10,18,,,,
7748,25770,41,18,10,,,,
7749,25769,4,21,18,2,1,2,1
7750,25760,4,9,29,0,0,3,0
7751,25769,6,18,21,2,1,1,1
7752,25760,8,29,9,2,2,5,0
7753,25732,139,24,3,,,,
7754,25732,98,3,24,,,,
7755,25772,98,38,12,,,,
7756,25772,125,12,38,,,,
7757,25771,47,32,7,,,,
7758,25771,80,7,32,,,,
7759,25773,7,5,38,1,0,0,0
7760,25774,18,10,19,1,1,1,0
7761,25774,12,19,10,2,0,2,0
7762,25773,81,38,5,6,3,0,0
7763,25762,9,13,18,1,1,1,1
7764,25762,6,18,13,2,1,2,0
7765,94157,124783,8,3,,,,
7766,94157,126,3,8,,,,
7767,25811,30,20,18,,,,
7768,25811,68,18,20,,,,
7769,25814,87,19,32,,,,
7770,25814,108,32,19,,,,
7771,25813,22,36,24,,,,
7772,25813,31,24,36,,,,
7773,25815,89,25,13,,,,
7774,25815,85,13,25,,,,
7775,91190,23,87,10,13,4,0,0
7776,91190,95,10,87,1,1,1,0
7777,25820,41,29,10,,,,
7778,25820,74,10,29,,,,
7779,25819,86,14,10,,,,
7780,25819,68,10,14,,,,
7781,25816,108,9,27,,,,
7782,25816,22,27,9,,,,
7783,25821,61,14,17,,,,
7784,25821,133,17,14,,,,
7785,25817,83,21,13,,,,
7786,25817,87,13,21,,,,
7787,25818,85,6,27,,,,
7788,25818,30,27,6,,,,
7789,94163,29,85,7,,,,
7790,94163,53,7,85,,,,
7791,94164,29,71,3,,,,
7792,94164,33,3,71,,,,
7793,91191,26,6,59,0,0,2,0
7794,91191,23,59,6,9,2,0,0
7795,92434,95,30,27,,,,
7796,92434,49,27,30,,,,
7797,25823,7,0,53,0,0,0,0
7798,25822,72,70,8,,,,
7799,25822,74,8,70,,,,
7800,25823,57,53,0,7,4,2,0
7801,25824,83,23,13,,,,
7802,25824,31,13,23,,,,
7803,92436,49,36,34,,,,
7804,92436,26,34,36,,,,
7805,92435,51,19,22,,,,
7806,92435,95,22,19,,,,
7807,25826,119,19,24,,,,
7808,25826,90,24,19,,,,
7809,91192,23,80,9,10,4,0,0
7810,91192,49,9,80,0,0,2,1
7811,92437,26,64,6,,,,
7812,92437,51,6,64,,,,
7813,96495,72,3,19,,,,
7814,96495,90,19,3,,,,
7815,91193,25,6,25,0,0,2,0
7816,91193,3,25,6,3,2,2,0
7817,91195,25,23,32,2,2,3,0
7818,91195,4,32,23,2,2,6,0
7819,91196,11,10,27,1,1,0,1
7820,91196,3,27,10,4,2,1,0
7821,95935,12,17,11,2,2,1,0
7822,95935,29,11,17,1,0,2,0
7823,84709,6,31,8,5,3,0,0
7824,84709,20,8,31,1,0,1,0
7825,97427,39,17,41,,,,
7826,97427,64,41,17,,,,
7827,91199,10,24,22,2,1,3,1
7828,91199,1,22,24,1,1,5,0
7829,91198,1,37,15,3,2,4,2
7830,91198,10,15,37,0,0,4,1
7831,98082,45,86,12,,,,
7832,98082,109,12,86,,,,
7833,25833,5,28,25,3,2,3,0
7834,25832,6,22,6,1,1,5,0
7835,25833,32,25,28,1,1,5,1
7836,25832,9,6,22,0,0,2,0
7837,101854,64,38,13,,,,
7838,101854,39,13,38,,,,
7839,84713,5,29,17,1,0,7,1
7840,95938,12,16,20,1,1,3,0
7841,84713,6,17,29,2,2,0,1
7842,95938,183,20,16,2,2,2,0
7843,84714,6,18,19,0,0,6,0
7844,94183,136,15,0,,,,
7845,94183,84914,0,15,,,,
7846,103704,70,32,19,,,,
7847,103704,59,19,32,,,,
7848,84714,8,19,18,1,1,4,0
7849,84710,6,34,12,5,3,1,0
7850,98398,11,31,13,3,2,2,0
7851,84710,20,12,34,0,0,4,0
7852,99916,84,13,11,,,,
7853,99916,21,11,13,,,,
7854,98398,81,13,31,1,1,2,0
7855,101412,39,18,13,,,,
7856,101412,35,13,18,,,,
7857,99913,84,19,12,,,,
7858,99913,13,12,19,,,,
7859,25838,8,33,6,3,3,4,0
7860,25838,6,6,33,0,0,1,1
7861,103771,73,5,47,,,,
7862,103771,59,47,5,,,,
7863,99915,74,13,36,,,,
7864,99915,41,36,13,,,,
7865,99917,90,40,12,,,,
7866,99917,80,12,40,,,,
7867,99922,86,13,15,,,,
7868,99922,85,15,13,,,,
7869,99920,88,23,8,,,,
7870,99920,98,8,23,,,,
7871,99923,68,15,8,,,,
7872,99923,30,8,15,,,,
7873,99929,21,14,3,,,,
7874,99929,94,3,14,,,,
7875,99918,47,13,8,,,,
7876,99918,56,8,13,,,,
7877,99935,22,57,3,,,,
7878,99935,87,3,57,,,,
7879,99925,13,5,19,,,,
7880,99925,91,19,5,,,,
7881,99926,87,9,23,,,,
7882,99926,83,23,9,,,,
7883,98399,1,9,18,0,0,2,1
7884,98399,6,18,9,2,1,2,0
7885,99930,83,34,14,,,,
7886,99930,108,14,34,,,,
7887,99932,30,27,18,,,,
7888,99932,89,18,27,,,,
7889,99937,125,5,16,,,,
7890,99937,88,16,5,,,,
7891,103705,27,9,12,0,0,2,0
7892,99934,108,25,23,,,,
7893,99934,31,23,25,,,,
7894,103705,82,12,9,0,0,2,0
7895,99931,31,16,19,,,,
7896,99931,22,19,16,,,,
7897,87468,9,20,13,1,0,5,0
7898,87468,5,13,20,1,1,1,1
7899,99921,94,45,30,,,,
7900,99921,91,30,45,,,,
7901,100247,4,17,13,1,0,4,0
7902,100247,15,13,17,1,1,2,0
7903,142756,81,24,22,2,1,2,0
7904,142756,214,22,24,1,1,3,1
7905,95332,20,6,20,0,0,2,0
7906,95332,8,20,6,1,0,5,0
7907,91200,3,20,20,2,2,2,0
7908,91200,6,20,20,2,2,2,0
7909,99939,85,9,12,,,,
7910,99939,68,12,9,,,,
7911,106998,12,18,29,2,1,2,0
7912,106998,14,29,18,4,2,1,0
7913,96499,2,23,10,2,2,3,0
7914,96499,14,10,23,1,1,1,0
7915,96501,9,43,5,7,4,0,0
7916,96501,15,5,43,1,0,0,0
7917,95334,9,12,39,0,0,3,1
7918,95334,8,39,12,5,4,2,0
7919,96500,2,9,8,0,0,2,1
7920,96500,6,8,9,1,0,1,0
7921,99947,81,77,3,11,3,0,0
7922,99947,7,3,77,0,0,1,0
7923,101413,7,24,14,,,,
7924,101413,26,14,24,,,,
7925,99954,133,31,10,,,,
7926,99954,74,10,31,,,,
7927,99951,57,21,21,2,1,2,0
7928,99951,12,21,21,2,1,3,0
7929,99952,7,0,69,0,0,0,0
7930,94950,20,16,12,1,1,3,0
7931,99952,27,69,0,8,4,2,0
7932,94950,2,12,16,0,0,3,1
7933,94951,1,16,20,1,1,2,1
7934,94951,3,20,16,3,1,1,0
7935,99955,139,58,0,,,,
7936,99955,125,0,58,,,,
7937,99958,57,48,11,7,2,3,0
7938,99958,7,11,48,1,0,2,0
7939,99956,12,22,10,1,1,2,1
