id,home_team_id,away_team_id,ground_id,won,match_type,date
25574,4,5,16727,2,1,2007-11-24 00:00:00
25575,47,56,16592,2,1,2007-11-24 00:00:00
25576,7,94,16167,1,1,2007-11-24 00:00:00
25577,84,21,16904,2,1,2007-11-24 00:00:00
25578,87,80,16624,1,1,2007-11-24 00:00:00
25579,27,12,16197,2,1,2007-12-01 00:00:00
25580,10,28,16905,1,1,2007-12-15 00:00:00
25581,26,48,244281,1,1,2008-01-06 00:00:00
25582,26,48,244281,1,1,2008-01-09 00:00:00
25583,3,20,16885,1,1,2008-02-02 00:00:00
25584,1,4,16145,2,1,2008-02-02 00:00:00
25585,81,27,16607,1,1,2008-02-02 00:00:00
25586,2,9,16162,2,1,2008-02-03 00:00:00
25587,4,2,16727,1,1,2008-02-09 00:00:00
25588,9,3,16701,1,1,2008-02-09 00:00:00
25589,81,12,16607,1,1,2008-02-09 00:00:00
25590,20,1,16198,2,1,2008-02-10 00:00:00
25591,27,91,16197,1,1,2008-02-16 00:00:00
25592,4,20,16727,1,1,2008-02-23 00:00:00
25593,3,2,16885,1,1,2008-02-23 00:00:00
25594,9,1,16701,2,1,2008-02-23 00:00:00
25595,27,81,16197,2,1,2008-02-23 00:00:00
25596,18,12,16165,2,1,2008-02-23 00:00:00
25597,57,27,262099,1,1,2008-03-01 00:00:00
25598,3,4,16885,2,1,2008-03-08 00:00:00
25599,2,1,16162,1,1,2008-03-08 00:00:00
25600,12,27,16895,1,1,2008-03-08 00:00:00
25601,57,18,262099,1,1,2008-03-08 00:00:00
25602,9,20,16701,1,1,2008-03-09 00:00:00
25603,20,2,16198,1,1,2008-03-15 00:00:00
25604,1,3,16145,1,1,2008-03-15 00:00:00
25605,4,9,16727,1,1,2008-03-15 00:00:00
25606,57,12,262099,1,1,2008-03-15 00:00:00
25607,12,91,16204,1,1,2008-03-22 00:00:00
25608,91,81,16278,2,1,2008-03-29 00:00:00
25609,30,56,16280,2,1,2008-04-05 00:00:00
25610,119,30,16842,1,1,2008-04-12 00:00:00
25611,94,21,16680,2,1,2008-04-12 00:00:00
25612,57,81,16731,2,1,2008-04-12 00:00:00
25613,56,31,16614,2,1,2008-04-19 00:00:00
25614,61,86,16438,2,1,2008-04-19 00:00:00
25615,7,84,16172,1,1,2008-04-19 00:00:00
25616,83,80,16344,1,1,2008-04-19 00:00:00
25617,91,57,16342,2,1,2008-04-19 00:00:00
25618,88,72,16493,1,1,2008-04-20 00:00:00
25619,77,70,16775,2,1,2008-04-20 00:00:00
25620,69,60,16775,1,3,2008-04-20 00:00:00
25621,92,59,16775,2,3,2008-04-20 00:00:00
25622,73,78,16775,1,3,2008-04-20 00:00:00
25623,73,70,16775,2,3,2008-04-23 00:00:00
25624,59,69,16775,2,3,2008-04-23 00:00:00
25625,92,60,16775,1,3,2008-04-23 00:00:00
25626,77,78,16775,2,1,2008-04-23 00:00:00
25627,31,47,16215,1,1,2008-04-26 00:00:00
25628,85,68,16635,0,1,2008-04-26 00:00:00
25629,86,72,16464,1,1,2008-04-26 00:00:00
25630,22,7,16186,2,1,2008-04-26 00:00:00
25631,13,87,84951,1,1,2008-04-26 00:00:00
25632,81,18,16443,1,1,2008-04-26 00:00:00
25633,49,23,16906,2,1,2008-04-26 00:00:00
25634,93,26,16864,2,1,2008-04-26 00:00:00
25635,69,70,16775,2,3,2008-04-26 00:00:00
25636,73,59,16775,2,3,2008-04-26 00:00:00
25637,77,60,16775,1,1,2008-04-26 00:00:00
25638,92,78,16775,1,3,2008-04-26 00:00:00
25639,90,85,16674,1,1,2008-05-03 00:00:00
25640,72,61,16703,1,1,2008-05-03 00:00:00
25641,94,84,16680,2,1,2008-05-03 00:00:00
25642,21,22,298936,1,1,2008-05-03 00:00:00
25643,23,93,16184,1,1,2008-05-03 00:00:00
25644,26,95,16882,1,1,2008-05-03 00:00:00
25645,93,49,16783,2,1,2008-05-09 00:00:00
25646,119,47,16842,1,1,2008-05-10 00:00:00
25647,68,41,16631,1,1,2008-05-10 00:00:00
25648,88,86,16493,1,1,2008-05-10 00:00:00
25649,108,13,16880,2,1,2008-05-10 00:00:00
25650,87,83,230601,1,1,2008-05-10 00:00:00
25651,18,27,16165,1,1,2008-05-10 00:00:00
25652,95,23,16570,2,1,2008-05-10 00:00:00
25653,110,79,16766,1,1,2008-05-11 00:00:00
25654,89,90,16721,2,1,2008-05-17 00:00:00
25655,74,88,16494,0,1,2008-05-17 00:00:00
25656,80,108,16557,1,1,2008-05-17 00:00:00
25657,100,103,16767,1,1,2008-05-17 00:00:00
25658,123,77,16907,2,1,2008-05-17 00:00:00
25659,23,26,16908,1,1,2008-05-18 00:00:00
25660,49,95,16435,1,1,2008-05-18 00:00:00
25661,47,119,16592,1,1,2008-05-24 00:00:00
25662,41,85,16345,1,1,2008-05-24 00:00:00
25663,74,61,16494,1,1,2008-05-24 00:00:00
25664,95,93,16909,1,1,2008-05-24 00:00:00
25665,26,49,244281,2,1,2008-05-24 00:00:00
25666,72,74,16703,1,1,2008-05-31 00:00:00
25667,29,10,16579,2,1,2008-05-31 00:00:00
25668,8,3,16744,1,1,2008-06-07 00:00:00
25669,68,90,16911,2,1,2008-06-07 00:00:00
25671,5,4,16271,1,1,2008-06-07 00:00:00
25672,11,219,16439,2,3,2008-06-07 00:00:00
25673,14,15,16228,1,1,2008-06-07 00:00:00
25674,10,2,16910,1,1,2008-06-07 00:00:00
25675,85,89,16635,1,1,2008-06-08 00:00:00
25676,23,218,16912,2,1,2008-06-08 00:00:00
25677,11,206,16755,2,3,2008-06-11 00:00:00
25678,57,162,16895,2,3,2008-06-11 00:00:00
25679,81,230,16895,2,3,2008-06-11 00:00:00
25680,12,29,16895,1,1,2008-06-11 00:00:00
25681,8,1,16155,1,1,2008-06-14 00:00:00
25682,6,3,16743,1,1,2008-06-14 00:00:00
25683,5,4,16234,1,1,2008-06-14 00:00:00
25685,10,2,16540,2,1,2008-06-14 00:00:00
25686,23,16,16897,1,1,2008-06-15 00:00:00
25687,81,29,16895,1,3,2008-06-15 00:00:00
25688,12,57,16895,1,1,2008-06-15 00:00:00
25689,57,29,16895,2,3,2008-06-20 00:00:00
25690,81,162,16895,1,3,2008-06-20 00:00:00
25691,12,230,16895,2,1,2008-06-20 00:00:00
25692,8,1,16149,1,1,2008-06-21 00:00:00
25693,11,25,16914,2,1,2008-06-21 00:00:00
25694,5,20,16118,1,1,2008-06-21 00:00:00
25695,23,14,16409,2,1,2008-06-22 00:00:00
25697,6,9,16728,1,1,2008-06-28 00:00:00
25699,16,15,16160,2,1,2008-06-28 00:00:00
25700,10,20,16807,2,1,2008-06-28 00:00:00
25701,8,5,16744,1,1,2008-07-05 00:00:00
25702,6,9,16317,1,1,2008-07-05 00:00:00
25703,16,14,16160,1,1,2008-07-05 00:00:00
25704,15,23,16159,1,1,2008-07-05 00:00:00
25705,8,5,16143,2,1,2008-07-12 00:00:00
25706,6,5,16711,1,1,2008-07-19 00:00:00
25707,6,8,16728,1,1,2008-07-26 00:00:00
25708,8,6,16155,1,1,2008-08-02 00:00:00
25709,5,10,16173,1,1,2008-08-09 00:00:00
25710,5,8,16118,2,1,2008-08-16 00:00:00
25711,5,6,16294,2,1,2008-08-23 00:00:00
25712,5,6,16173,1,1,2008-08-30 00:00:00
25713,8,15,16872,1,1,2008-09-03 00:00:00
25714,6,8,16317,2,1,2008-09-13 00:00:00
25715,47,119,84820,2,1,2008-09-13 00:00:00
25716,86,89,16464,1,1,2008-09-13 00:00:00
25717,119,56,84958,1,1,2008-10-18 00:00:00
25718,68,89,16469,2,1,2008-09-27 00:00:00
25719,74,61,16494,2,1,2008-10-02 00:00:00
25720,68,85,16469,1,1,2008-10-11 00:00:00
25721,74,133,16494,2,1,2008-10-11 00:00:00
25722,98,88,16734,2,1,2008-10-11 00:00:00
25723,89,30,16676,1,1,2008-10-18 00:00:00
25724,31,87,16359,1,1,2008-10-25 00:00:00
25725,108,83,16747,2,1,2008-10-25 00:00:00
25726,88,125,16493,1,1,2008-11-22 00:00:00
25727,6,8,16916,2,3,2008-11-01 00:00:00
25728,21,84,16178,1,1,2008-11-01 00:00:00
25729,22,83,16186,1,1,2008-11-01 00:00:00
25730,31,108,16359,2,1,2008-11-01 00:00:00
25731,30,86,16280,2,1,2008-11-01 00:00:00
25732,139,98,88048,1,1,2008-12-06 00:00:00
25733,125,139,16840,2,1,2008-11-29 00:00:00
25734,3,25,16127,1,1,2008-11-08 00:00:00
25735,2,8,16162,2,1,2008-11-08 00:00:00
25736,1,121,16145,1,1,2008-11-08 00:00:00
25737,20,6,16917,2,1,2008-11-08 00:00:00
25738,4,5,16727,2,1,2008-11-08 00:00:00
25739,9,10,16213,1,1,2008-11-08 00:00:00
25740,57,18,301404,1,1,2008-11-08 00:00:00
25741,87,22,84818,2,1,2008-11-08 00:00:00
25742,80,90,16557,2,1,2008-11-08 00:00:00
25743,85,86,16635,2,1,2008-11-08 00:00:00
25745,11,29,85506,1,1,2008-11-08 00:00:00
25746,4,25,16727,1,1,2008-11-14 00:00:00
25747,3,8,16885,2,1,2008-11-15 00:00:00
25748,1,6,16145,2,1,2008-11-15 00:00:00
25749,2,5,16162,2,1,2008-11-15 00:00:00
25750,9,121,16918,1,1,2008-11-15 00:00:00
25751,18,7,16165,1,1,2008-11-15 00:00:00
25752,91,13,84819,2,1,2008-11-15 00:00:00
25753,94,21,16680,1,1,2008-11-16 00:00:00
25754,90,56,16674,1,1,2008-11-15 00:00:00
25755,41,72,16539,2,1,2008-11-15 00:00:00
25756,134,88,16168,2,1,2008-11-15 00:00:00
25757,20,10,16919,2,1,2008-11-15 00:00:00
25758,23,11,16654,1,1,2008-11-16 00:00:00
25759,3,10,16885,1,1,2008-11-22 00:00:00
25760,4,8,16727,2,1,2008-11-22 00:00:00
25761,1,5,16145,2,1,2008-11-22 00:00:00
25762,9,6,16701,2,1,2008-11-22 00:00:00
25763,2,25,16920,1,1,2008-11-22 00:00:00
25764,23,11,16219,1,1,2008-11-22 00:00:00
25765,91,94,16189,1,1,2008-11-22 00:00:00
25766,133,72,86899,2,1,2008-11-22 00:00:00
25767,20,121,16921,2,1,2008-11-22 00:00:00
25768,1,8,16145,2,1,2008-11-29 00:00:00
25769,4,6,16727,1,1,2008-11-29 00:00:00
25770,61,41,16438,2,1,2008-11-29 00:00:00
25771,47,80,84820,1,1,2008-12-06 00:00:00
25772,98,125,16675,1,1,2009-01-31 00:00:00
25773,7,81,16167,2,1,2009-02-07 00:00:00
25774,18,12,16165,2,1,2009-02-07 00:00:00
25775,27,57,16197,2,1,2009-02-07 00:00:00
25776,1,20,16145,1,1,2009-02-07 00:00:00
25777,3,9,16885,1,1,2009-02-07 00:00:00
25778,2,4,16162,2,1,2009-02-08 00:00:00
25779,81,27,16443,0,1,2009-02-14 00:00:00
25780,7,12,16167,2,1,2009-02-14 00:00:00
25781,9,2,16701,1,1,2009-02-14 00:00:00
25782,4,1,16727,1,1,2009-02-14 00:00:00
25783,20,3,16198,2,1,2009-02-15 00:00:00
25784,27,7,16197,1,1,2009-02-21 00:00:00
25785,9,4,16701,1,1,2009-02-27 00:00:00
25786,18,81,16165,2,1,2009-02-28 00:00:00
25787,12,57,16895,2,1,2009-02-28 00:00:00
25788,2,20,16162,1,1,2009-02-28 00:00:00
25789,3,1,16885,1,1,2009-02-28 00:00:00
25790,81,12,16443,1,1,2009-03-14 00:00:00
25791,56,80,16832,1,1,2009-03-14 00:00:00
25792,139,134,88048,1,1,2009-03-14 00:00:00
25793,20,4,16198,2,1,2009-03-14 00:00:00
25794,2,3,16162,2,1,2009-03-14 00:00:00
25795,27,18,16197,1,1,2009-03-15 00:00:00
25796,21,91,16178,0,1,2009-03-15 00:00:00
25797,1,9,16145,1,1,2009-03-15 00:00:00
25798,81,57,93819,1,3,2009-03-22 00:00:00
25799,12,27,16895,2,1,2009-03-21 00:00:00
25800,80,119,16557,1,1,2009-03-21 00:00:00
25801,72,61,16703,1,1,2009-03-21 00:00:00
25802,134,98,16168,1,1,2009-03-21 00:00:00
25803,88,139,16493,2,1,2009-03-21 00:00:00
25804,20,9,16198,2,1,2009-03-21 00:00:00
25805,1,2,16145,1,1,2009-03-21 00:00:00
25806,4,3,16727,2,1,2009-03-21 00:00:00
25807,84,91,16688,1,1,2009-03-21 00:00:00
25808,13,84,16250,2,1,2008-10-04 00:00:00
25809,56,47,16614,2,1,2009-04-04 00:00:00
25810,133,41,95313,1,1,2009-04-11 00:00:00
25811,30,68,16280,1,1,2009-04-11 00:00:00
25812,84,94,16482,1,1,2009-05-09 00:00:00
25813,22,31,16186,1,1,2009-04-18 00:00:00
25814,87,108,16624,2,1,2009-04-18 00:00:00
25815,89,85,16721,1,1,2009-04-18 00:00:00
25816,108,22,16880,2,1,2009-04-25 00:00:00
25817,83,87,16382,1,1,2009-04-25 00:00:00
25818,85,30,16785,2,1,2009-04-25 00:00:00
25819,86,68,16464,1,1,2009-04-25 00:00:00
25820,41,74,16539,1,1,2009-04-25 00:00:00
25821,61,133,16438,2,1,2009-04-25 00:00:00
25822,72,74,16703,1,1,2009-05-02 00:00:00
25823,7,57,16172,2,1,2009-05-02 00:00:00
25824,83,31,16344,1,1,2009-05-02 00:00:00
25825,90,47,16674,1,1,2009-05-02 00:00:00
25826,119,90,84958,2,1,2009-05-09 00:00:00
25827,94,13,16680,2,1,2009-05-16 00:00:00
25828,13,21,16338,1,1,2009-05-30 00:00:00
25829,8,9,16143,2,1,2009-06-13 00:00:00
25830,8,9,16744,1,1,2009-06-20 00:00:00
25831,5,32,16294,1,1,2009-06-20 00:00:00
25832,6,9,16728,1,1,2009-06-27 00:00:00
25833,5,32,16234,1,1,2009-06-27 00:00:00
25834,8,20,16149,1,1,2009-06-27 00:00:00
25835,5,32,16173,2,1,2009-07-04 00:00:00
25836,8,6,16155,1,1,2009-07-18 00:00:00
25837,8,5,16791,2,1,2009-09-12 00:00:00
25838,8,6,16744,1,1,2009-09-19 00:00:00
84705,27,25,16197,2,1,2008-11-01 00:00:00
84706,51,17,16759,0,3,2008-11-11 00:00:00
84707,48,17,16759,1,1,2008-11-15 00:00:00
84709,6,20,16714,1,1,2009-06-13 00:00:00
84710,6,20,16743,1,1,2009-06-20 00:00:00
84711,5,8,16271,1,1,2009-07-25 00:00:00
84712,5,8,16294,1,1,2009-08-01 00:00:00
84713,5,6,16118,1,1,2009-08-08 00:00:00
84714,6,8,16728,2,1,2009-08-22 00:00:00
84715,6,5,16711,2,1,2009-08-29 00:00:00
84716,6,5,16317,1,1,2009-09-05 00:00:00
84978,98,133,16734,2,1,2008-02-23 00:00:00
84980,129,78,84950,2,1,2008-03-29 00:00:00
84981,26,64,16882,1,1,2008-04-05 00:00:00
84982,64,26,16430,1,1,2008-04-12 00:00:00
84983,113,84917,84952,1,1,2008-05-06 00:00:00
84984,114,84917,84952,1,3,2008-05-08 00:00:00
84985,113,114,84952,2,1,2008-05-10 00:00:00
84988,39,35,16249,1,1,2008-05-24 00:00:00
84989,62,42,16415,2,1,2008-05-31 00:00:00
84990,124783,126,84953,1,1,2008-05-31 00:00:00
84993,38,105,16233,1,1,2008-06-11 00:00:00
84994,36,122,16233,1,3,2008-06-11 00:00:00
84995,38,36,16233,1,1,2008-06-14 00:00:00
84996,105,122,16233,1,3,2008-06-14 00:00:00
84997,67,82,16440,2,1,2008-06-14 00:00:00
84998,100,39,16767,2,1,2008-06-14 00:00:00
84999,62,24,16415,2,1,2008-06-14 00:00:00
85000,110,64,16766,2,1,2008-06-14 00:00:00
85001,33,97,16358,1,3,2008-06-19 00:00:00
85002,53,104,16358,1,1,2008-06-19 00:00:00
85003,97,104,16358,2,3,2008-06-21 00:00:00
85004,53,40,16358,1,1,2008-06-21 00:00:00
85005,116,135,84954,1,1,2008-06-23 00:00:00
85006,117,111,84954,2,3,2008-06-23 00:00:00
85007,97,40,16358,1,3,2008-06-23 00:00:00
85008,33,104,16358,1,3,2008-06-23 00:00:00
85009,120,135,84954,1,3,2008-06-25 00:00:00
85010,117,128,84954,0,3,2008-06-25 00:00:00
85011,53,97,16358,1,1,2008-06-26 00:00:00
85012,33,40,16358,1,3,2008-06-26 00:00:00
85013,116,120,84954,2,1,2008-06-27 00:00:00
85014,128,111,84954,1,3,2008-06-27 00:00:00
85015,130,106,16853,1,1,2008-06-28 00:00:00
85016,120,128,84954,2,3,2008-06-29 00:00:00
85017,135,117,84954,1,3,2008-06-29 00:00:00
85018,116,111,84954,1,1,2008-06-29 00:00:00
85019,53,33,16358,2,1,2008-06-29 00:00:00
85020,40,104,16358,2,3,2008-06-29 00:00:00
85021,132,137,84955,1,1,2008-07-01 00:00:00
85022,96,37,84955,1,3,2008-07-01 00:00:00
85023,106,136,16853,2,3,2008-07-02 00:00:00
85024,132,96,84955,2,1,2008-07-03 00:00:00
85025,137,37,84955,2,3,2008-07-03 00:00:00
85026,137,96,84955,2,3,2008-07-05 00:00:00
85027,132,37,84955,1,1,2008-07-05 00:00:00
85028,130,136,16853,2,1,2008-07-05 00:00:00
85029,63,62,16508,1,1,2008-07-12 00:00:00
85030,52,100,16768,1,1,2008-07-12 00:00:00
85031,126,124783,84956,2,3,2008-07-12 00:00:00
85032,35,110,16295,1,1,2008-07-13 00:00:00
85033,138,124783,84956,1,1,2008-07-15 00:00:00
85034,138,126,84956,1,1,2008-07-19 00:00:00
85035,24,63,16332,2,1,2008-08-02 00:00:00
85036,39,52,16249,1,1,2008-08-02 00:00:00
85037,64,35,16430,1,1,2008-08-02 00:00:00
85038,82,42,16585,1,1,2008-08-02 00:00:00
85039,35,39,16295,1,1,2008-08-16 00:00:00
85040,43,109,16329,1,1,2008-08-16 00:00:00
85041,54,75,16569,2,1,2008-08-16 00:00:00
85042,43,75,16329,2,1,2008-08-30 00:00:00
85043,84,217,16482,2,1,2008-08-31 00:00:00
85047,84915,84914,84957,2,1,2008-10-05 00:00:00
85048,84914,84916,84957,1,3,2008-10-08 00:00:00
85049,84915,84916,84957,0,1,2008-10-10 00:00:00
85050,70,33,16487,2,1,2008-10-11 00:00:00
85051,91,83,16189,1,1,2008-10-18 00:00:00
85052,33,70,109133,1,1,2008-10-18 00:00:00
86900,28,10,16230,2,1,2008-11-08 00:00:00
86901,48,51,16759,2,1,2008-11-13 00:00:00
86902,29,28,16579,1,1,2008-11-22 00:00:00
87468,9,5,16241,1,1,2009-11-13 00:00:00
87469,20,5,102948,2,1,2009-11-21 00:00:00
87470,3,5,16885,1,1,2009-11-28 00:00:00
91190,23,95,16184,1,1,2009-04-25 00:00:00
91191,26,23,16193,2,1,2009-05-02 00:00:00
91192,23,49,16184,1,1,2009-05-16 00:00:00
91193,25,3,16335,2,1,2009-05-23 00:00:00
91194,51,23,92431,2,1,2009-05-23 00:00:00
91195,25,4,16829,2,1,2009-05-30 00:00:00
91196,11,3,16868,2,1,2009-05-31 00:00:00
91197,11,4,16914,2,1,2009-06-06 00:00:00
91198,1,10,16699,1,1,2009-06-06 00:00:00
91199,10,1,16852,1,1,2009-06-13 00:00:00
91200,3,6,16885,0,1,2009-11-15 00:00:00
91201,3,14,96816,1,1,2009-11-21 00:00:00
92433,49,51,16435,1,1,2009-04-25 00:00:00
92434,95,49,16570,1,1,2009-05-02 00:00:00
92435,51,95,92431,2,1,2009-05-09 00:00:00
92436,49,26,16435,1,1,2009-05-09 00:00:00
92437,26,51,16193,1,1,2009-05-16 00:00:00
92438,95,26,16570,1,1,2009-05-24 00:00:00
93458,8,16,16155,1,1,2011-09-09 00:00:00
93459,12,2,16554,2,3,2011-09-10 00:00:00
93460,14,82,16472,1,3,2011-09-10 00:00:00
93461,9,23,16691,1,3,2011-09-10 00:00:00
93462,10,1,121705,2,3,2011-09-10 00:00:00
93463,6,20,16691,1,3,2011-09-11 00:00:00
93464,3,11,16872,1,3,2011-09-11 00:00:00
93465,5,4,16744,1,3,2011-09-11 00:00:00
93466,82,15,16472,2,3,2011-09-14 00:00:00
93467,25,16,26049,1,3,2011-09-14 00:00:00
93468,81,2,16554,2,3,2011-09-14 00:00:00
93469,57,11,16872,2,3,2011-09-15 00:00:00
93470,8,23,16791,1,1,2011-09-16 00:00:00
93471,10,12,16554,1,3,2011-09-17 00:00:00
93472,14,5,16744,2,3,2011-09-17 00:00:00
93473,6,3,16155,2,3,2011-09-17 00:00:00
93474,15,4,16791,2,3,2011-09-18 00:00:00
93475,1,81,121705,1,3,2011-09-18 00:00:00
93476,25,9,16552,2,3,2011-09-18 00:00:00
93477,20,57,93454,1,3,2011-09-20 00:00:00
93478,23,16,26049,2,3,2011-09-21 00:00:00
93479,82,5,16691,2,3,2011-09-22 00:00:00
93480,6,11,16744,1,3,2011-09-23 00:00:00
93481,1,12,121705,1,3,2011-09-24 00:00:00
93482,8,9,16155,1,1,2011-09-24 00:00:00
93483,14,15,16155,2,3,2011-09-25 00:00:00
93484,3,57,16472,1,3,2011-09-25 00:00:00
93485,10,2,16744,1,3,2011-09-25 00:00:00
93486,82,4,16872,2,3,2011-09-26 00:00:00
93487,25,23,16552,0,3,2011-09-27 00:00:00
93488,20,11,93454,1,3,2011-09-27 00:00:00
93489,81,12,16181,1,3,2011-09-28 00:00:00
93490,15,5,16691,2,3,2011-09-30 00:00:00
93491,6,57,93454,1,3,2011-10-01 00:00:00
93492,9,16,16744,2,3,2011-10-01 00:00:00
93493,1,2,16155,1,3,2011-10-01 00:00:00
93494,10,81,16181,1,3,2011-10-02 00:00:00
93495,8,25,16744,1,1,2011-10-02 00:00:00
93496,14,4,16791,2,3,2011-10-02 00:00:00
93497,3,20,121705,1,3,2011-10-02 00:00:00
93498,3,4,16744,2,3,2011-10-08 00:00:00
93499,1,9,16155,2,3,2011-10-08 00:00:00
93500,6,5,16744,1,3,2011-10-09 00:00:00
93501,8,10,16155,1,1,2011-10-09 00:00:00
93502,9,4,16155,1,3,2011-10-15 00:00:00
93503,8,6,16155,1,1,2011-10-16 00:00:00
93504,6,4,16155,1,3,2011-10-21 00:00:00
93505,8,9,16155,1,1,2011-10-23 00:00:00
94155,124783,106,94144,1,1,2009-03-22 00:00:00
94156,106,126,94144,1,3,2009-03-25 00:00:00
94157,124783,126,94144,1,1,2009-03-28 00:00:00
94158,48,17,16748,1,3,2009-04-08 00:00:00
94159,93,38,16748,1,3,2009-04-08 00:00:00
94160,93,48,16748,1,3,2009-04-11 00:00:00
94161,17,38,16748,2,3,2009-04-11 00:00:00
94162,28,33,96058,1,1,2009-04-25 00:00:00
94163,29,53,16579,1,1,2009-04-25 00:00:00
94164,29,33,16579,1,1,2009-04-29 00:00:00
94165,29,28,16579,1,1,2009-05-02 00:00:00
94166,33,53,16579,1,3,2009-05-02 00:00:00
94168,29,10,16579,2,1,2009-05-23 00:00:00
94169,101,122,16270,1,3,2009-06-03 00:00:00
94170,36,105,16270,1,1,2009-06-03 00:00:00
94171,36,101,16270,1,1,2009-06-06 00:00:00
94172,105,122,16270,1,3,2009-06-06 00:00:00
94173,84916,84915,94146,1,1,2009-06-13 00:00:00
94174,25,81,95317,1,3,2009-06-06 00:00:00
94177,16,14,16160,2,1,2009-06-13 00:00:00
94178,23,15,94148,2,3,2009-06-18 00:00:00
94179,15,16,16228,1,3,2009-06-23 00:00:00
94180,23,16,16228,1,3,2009-06-27 00:00:00
94181,14,15,16228,1,1,2009-06-27 00:00:00
94182,130,138,16869,1,3,2009-07-01 00:00:00
94183,136,84914,16869,1,1,2009-07-01 00:00:00
94184,14,23,16460,1,1,2009-07-03 00:00:00
94185,136,130,16869,1,1,2009-07-04 00:00:00
94186,138,84914,16869,2,3,2009-07-04 00:00:00
94943,3,20,16885,1,1,2010-02-06 00:00:00
94944,1,4,16145,1,1,2010-02-06 00:00:00
94945,2,9,16162,2,1,2010-02-07 00:00:00
94946,4,2,16727,1,1,2010-02-13 00:00:00
94947,9,3,16701,1,1,2010-02-13 00:00:00
94948,20,1,16198,2,1,2010-02-14 00:00:00
94949,4,9,16727,2,1,2010-02-26 00:00:00
94950,20,2,16198,1,1,2010-02-27 00:00:00
94951,1,3,16145,2,1,2010-02-27 00:00:00
94952,3,4,16885,1,1,2010-03-13 00:00:00
94953,2,1,16162,0,1,2010-03-13 00:00:00
94954,9,20,16701,1,1,2010-03-14 00:00:00
94955,4,20,16727,1,1,2010-03-20 00:00:00
94956,3,2,16885,2,1,2010-03-20 00:00:00
94957,9,1,16701,1,1,2010-03-20 00:00:00
95331,11,25,95319,1,1,2009-07-04 00:00:00
95332,20,8,16565,2,1,2009-11-14 00:00:00
95333,1,8,16145,2,1,2009-11-21 00:00:00
95334,9,8,16213,2,1,2009-11-28 00:00:00
95829,75,45,16761,2,1,2008-04-22 00:00:00
95935,12,29,16895,1,1,2009-06-12 00:00:00
95936,57,197,16895,2,3,2009-06-12 00:00:00
95938,12,183,16895,2,1,2009-06-16 00:00:00
95939,29,197,16895,2,3,2009-06-16 00:00:00
95940,57,162,16895,2,3,2009-06-16 00:00:00
95942,57,29,16895,1,3,2009-06-21 00:00:00
96061,28,53,16579,1,3,2009-04-29 00:00:00
96494,72,86,16703,1,1,2009-05-09 00:00:00
96495,72,90,16703,2,1,2009-05-23 00:00:00
96496,90,22,16674,1,1,2009-06-06 00:00:00
96497,15,45,16159,1,1,2009-07-11 00:00:00
96498,45,15,105565,2,1,2009-07-18 00:00:00
96499,2,14,16162,1,1,2009-11-14 00:00:00
96500,2,6,16162,1,1,2009-11-21 00:00:00
96501,9,15,16701,1,1,2009-11-21 00:00:00
96502,2,10,16162,2,1,2009-11-28 00:00:00
96503,90,84,16674,2,1,2010-05-08 00:00:00
96599,1,10,16145,1,1,2009-11-14 00:00:00
96600,4,10,16727,1,1,2009-11-21 00:00:00
97065,28,10,16579,2,3,2009-05-20 00:00:00
97132,81,206,95317,2,3,2009-06-14 00:00:00
97427,39,64,16249,2,1,2009-06-13 00:00:00
97428,63,82,16508,0,1,2009-06-14 00:00:00
97429,82,63,16585,1,1,2009-06-27 00:00:00
97430,54,75,16495,1,3,2009-06-27 00:00:00
97431,25,11,16792,1,1,2009-07-11 00:00:00
97485,23,157,16228,2,3,2009-06-23 00:00:00
98081,84915,98077,94146,1,3,2009-06-10 00:00:00
98082,45,109,105565,1,1,2009-06-27 00:00:00
98083,54,45,105565,2,3,2009-07-04 00:00:00
98084,52,42,16767,2,3,2009-07-20 00:00:00
98086,132,96,16767,1,3,2009-07-20 00:00:00
98087,100,62,16767,1,1,2009-07-20 00:00:00
98088,52,62,16767,1,3,2009-07-22 00:00:00
98090,100,96,16767,1,1,2009-07-22 00:00:00
98091,132,42,16767,2,3,2009-07-22 00:00:00
98092,100,42,16767,2,1,2009-07-25 00:00:00
98093,132,62,16767,1,3,2009-07-25 00:00:00
98094,52,96,16767,1,3,2009-07-25 00:00:00
98398,11,81,98429,1,1,2009-06-21 00:00:00
98399,1,6,16145,2,1,2009-11-07 00:00:00
99897,35,67,16677,1,3,2009-07-08 00:00:00
99898,24,110,16677,1,1,2009-07-08 00:00:00
99899,115,128,99893,2,3,2009-07-10 00:00:00
99900,111,117,99893,1,1,2009-07-10 00:00:00
99901,110,67,16677,2,3,2009-07-11 00:00:00
99902,24,35,16677,1,1,2009-07-11 00:00:00
99903,120,79,99893,1,3,2009-07-11 00:00:00
99905,111,128,99893,2,1,2009-07-14 00:00:00
99906,115,117,99893,2,3,2009-07-14 00:00:00
99907,120,116,99893,2,3,2009-07-15 00:00:00
99909,115,99892,99893,1,3,2009-07-18 00:00:00
99910,116,128,99893,2,3,2009-07-18 00:00:00
99911,111,120,99893,2,1,2009-07-18 00:00:00
99912,117,79,99893,2,3,2009-07-18 00:00:00
99913,84,13,16482,1,1,2009-09-12 00:00:00
99915,74,41,16494,2,1,2009-10-03 00:00:00
