id,player_id,team_id,match_id,time,action_type,extra_info
1,122371,4,300725,33,tries,
2,27691,4,300725,34,cons,
3,27691,4,300725,25,pens,
4,27644,4,300725,75,pens,
5,105032,1,300725,50,pens,
6,105032,1,300725,56,pens,
7,285607,2,295107,57,tries,
8,158721,2,295107,10,pens,
9,158721,2,295107,20,pens,
10,212319,4,295107,12,tries,
11,27626,4,295107,29,tries,
12,122375,4,295107,13,cons,
13,122375,4,295107,23,pens,
14,122375,4,295107,79,pens,
15,158761,20,295106,32,tries,
16,135388,20,295106,38,tries,
17,158708,20,295106,19,pens,
18,158708,20,295106,25,pens,
19,146491,3,295106,10,tries,
20,258963,3,295106,20,tries,
21,15966,3,295106,50,tries,
22,96413,3,295106,66,tries,
23,16004,3,295106,11,cons,
24,96413,3,295106,51,cons,
25,96413,3,295106,67,cons,
26,258963,3,299414,47,tries,
27,16004,3,299414,49,cons,
28,27691,4,299077,5,tries,
29,16004,3,299414,10,pens,
30,136556,4,299077,10,tries,
31,16004,3,299414,26,pens,
32,136556,4,299077,77,tries,
33,16004,3,299414,38,pens,
34,15849,9,299412,36,tries,
35,27644,4,299076,21,pens,
36,206907,4,299077,57,tries,
37,27455,9,299412,41,tries,
38,27644,4,299076,67,pens,
39,205139,4,299077,62,tries,
40,171070,9,299412,38,cons,
41,158694,3,299411,8,tries,
42,27691,4,299076,76,pens,
43,159302,4,299077,64,tries,
44,171070,9,299412,42,cons,
45,145340,3,299411,24,tries,
46,152282,4,299077,69,tries,
47,120363,8,299414,16,pens,
48,171070,9,299412,6,pens,
49,158745,20,299413,19,tries,
50,158703,3,299411,65,tries,
51,149226,4,299077,71,tries,
52,120363,8,299414,68,pens,
53,171070,9,299412,11,pens,
54,27816,1,296610,1,tries,
55,218245,20,299413,38,tries,
56,16004,3,299411,25,cons,
57,27691,4,299077,6,cons,
58,120363,8,299414,28,drops,
59,171070,9,299412,66,pens,
60,27818,1,296610,23,tries,
61,91568,20,299413,42,tries,
62,16004,3,299411,66,cons,
63,142117,6,299076,33,pens,
64,27691,4,299077,11,cons,
65,147133,9,299412,33,drops,
66,82092,1,296610,24,cons,
67,158708,20,299413,56,tries,
68,16004,3,299411,38,pens,
69,195113,6,299076,74,pens,
70,27691,4,299077,46,cons,
71,82092,1,296610,9,drops,
72,158708,20,299413,21,cons,
73,16004,3,299411,57,pens,
74,27691,4,299077,59,cons,
75,158708,20,299413,9,pens,
76,16004,3,299411,75,pens,
77,149226,4,299077,65,cons,
78,82092,1,296609,20,pens,
79,158708,20,299413,36,pens,
80,149226,4,299077,70,cons,
81,82092,1,296609,36,pens,
82,149226,4,299077,72,cons,
83,82092,1,296609,72,pens,
84,149226,4,299077,78,cons,
85,162040,5,299412,80,tries,
86,126149,1,296609,50,pens,
87,228027,8,296610,38,tries,
88,27691,4,299077,21,pens,
89,165132,5,299412,44,cons,
90,120363,8,296610,38,cons,
91,27691,4,299077,55,pens,
92,165132,5,299412,80,cons,
93,120363,8,296610,40,pens,
94,141088,10,299411,2,pens,
95,165132,5,299412,12,pens,
96,120363,8,296610,59,pens,
97,170949,81,299413,15,tries,
98,141088,10,299411,11,pens,
99,165132,5,299412,21,pens,
100,165132,5,296609,6,pens,
101,120363,8,296610,45,drops,
102,294776,81,299413,16,cons,
103,141088,10,299411,34,pens,
104,165132,5,299412,28,pens,
105,165132,5,296609,67,pens,
106,294776,81,299413,52,pens,
107,141088,10,299411,42,pens,
108,165132,5,299412,52,pens,
109,165132,5,299412,60,pens,
110,293849,16,299077,31,tries,
111,117758,16,299077,38,tries,
112,298341,16,299077,42,tries,
113,228889,16,299077,32,cons,
114,228889,16,299077,39,cons,
115,228889,16,299077,43,cons,
116,228889,16,299077,8,pens,
117,282847,7,299065,57,tries,
118,282847,7,299065,65,tries,
119,265483,15,299065,11,tries,
120,265483,15,299065,59,tries,
121,120447,15,299065,22,tries,
122,296361,15,299065,27,tries,
123,296361,15,299065,35,tries,
124,296361,15,299065,78,tries,
125,15626,15,299065,70,tries,
126,120464,15,299065,9,cons,
127,120464,15,299065,12,cons,
128,120464,15,299065,23,cons,
129,120464,15,299065,28,cons,
130,120464,15,299065,36,cons,
131,165277,15,299065,61,cons,
132,165277,15,299065,71,cons,
133,274837,11,298660,37,tries,
134,274837,11,298660,42,tries,
135,288119,11,298660,58,tries,
136,262799,11,298660,38,cons,
137,262799,11,298660,43,cons,
138,262799,11,298660,60,cons,
139,262799,11,298660,16,pens,
140,262799,11,298660,28,pens,
141,262799,11,298660,47,pens,
142,265603,2,298660,1,tries,
143,158716,2,298660,33,tries,
144,159303,2,298660,80,tries,
145,265603,2,298660,2,cons,
146,265603,2,298660,35,cons,
147,265603,2,298660,40,pens,
148,120363,8,296319,21,tries,
149,142048,8,296319,52,tries,
150,105155,8,296319,55,tries,
151,269001,8,296319,61,tries,
152,269001,8,296319,74,tries,
153,228027,8,296319,63,tries,
154,287537,8,296319,66,tries,
155,179854,8,296319,78,tries,
156,120363,8,296319,54,cons,
157,120363,8,296319,57,cons,
158,120363,8,296319,80,cons,
159,120363,8,296319,13,pens,
160,120363,8,296319,47,pens,
161,147458,9,296319,6,tries,
162,15818,9,296319,19,pens,
163,15818,9,296319,35,pens,
164,158712,2,294422,61,tries,
165,255949,2,294422,76,tries,
166,126149,1,294421,53,tries,
167,158721,2,294422,62,cons,
168,105499,1,294421,71,tries,
169,158721,2,294422,77,cons,
170,103935,1,294421,78,tries,
171,158721,2,294422,6,pens,
172,16016,1,294421,80,tries,
173,82092,1,294421,55,cons,
174,82092,1,294421,73,cons,
175,82092,1,294421,6,pens,
176,82092,1,294421,32,pens,
177,142048,8,294422,44,tries,
178,228027,8,294422,50,tries,
179,120363,8,294422,66,tries,
180,120363,8,294422,51,cons,
181,120363,8,294422,68,cons,
182,120363,8,294422,38,pens,
183,185011,6,294421,48,pens,
184,142117,6,294421,63,pens,
185,152825,4,294985,79,tries,
186,27644,4,294985,18,cons,
187,27644,4,294985,8,pens,
188,27644,4,294985,37,pens,
189,27644,4,294985,51,pens,
190,15068,6,294985,12,tries,
191,184933,6,294985,21,tries,
192,113234,6,294985,40,tries,
193,15591,6,294985,62,tries,
194,142117,6,294985,13,cons,
195,142117,6,294985,23,cons,
196,142117,6,294985,63,cons,
197,185011,6,294985,33,pens,
198,143996,23,294432,44,tries,
199,248005,23,294432,68,tries,
200,297116,23,294432,80,tries,
201,290825,23,294432,44,cons,
202,163432,23,294432,69,cons,
203,163432,23,294432,80,cons,
204,290825,23,294432,17,pens,
205,290825,23,294432,48,pens,
206,290825,23,294432,53,pens,
207,185011,6,294312,6,tries,
208,177437,6,294312,39,tries,
209,294765,6,294312,56,tries,
210,142117,6,294312,8,cons,
211,185011,6,294312,63,pens,
212,185011,6,294312,77,pens,
213,15591,6,294310,26,tries,
214,165157,6,294432,5,tries,
215,15068,6,294310,46,tries,
216,269001,8,268593,16,tries,
217,145117,8,268591,7,tries,
218,165157,6,294432,50,tries,
219,142117,6,294310,28,cons,
220,145117,8,268593,20,tries,
221,219159,8,268591,17,tries,
222,120450,6,294432,10,tries,
223,142117,6,294310,47,cons,
224,145117,8,268593,52,tries,
225,117316,8,268591,36,tries,
226,15068,6,294432,23,tries,
227,142117,6,294310,7,pens,
228,185007,8,268593,33,tries,
229,195947,8,268591,50,tries,
230,142098,6,294432,32,tries,
231,142058,8,294312,13,tries,
232,142117,6,294310,40,pens,
233,177437,6,294311,28,tries,
234,142051,8,268593,36,tries,
235,228027,8,268591,62,tries,
236,142098,6,294432,39,tries,
237,269001,8,294312,70,tries,
238,142117,6,294310,69,pens,
239,177437,6,294311,52,tries,
240,165084,8,268593,63,tries,
241,120363,8,268591,77,tries,
242,142098,6,294432,56,tries,
243,121545,8,294312,15,cons,
244,16053,6,294311,48,tries,
245,121545,8,268593,73,tries,
246,121545,8,268591,52,cons,
247,128829,6,294432,61,tries,
248,121545,8,294312,24,pens,
249,100275,6,294311,71,tries,
250,142048,8,268593,80,tries,
251,121545,8,268591,64,cons,
252,91481,6,294432,64,tries,
253,121545,8,294312,30,pens,
254,128829,6,294311,73,tries,
255,120363,8,268593,18,cons,
256,121545,8,268591,79,cons,
257,185011,6,294432,6,cons,
258,276967,6,294311,80,tries,
259,120363,8,268593,21,cons,
260,121545,8,268591,69,pens,
261,185011,6,294432,11,cons,
262,220673,5,294310,58,tries,
263,142117,6,294311,30,cons,
264,120363,8,268593,35,cons,
265,185011,6,294432,24,cons,
266,269001,8,268589,21,tries,
267,117444,5,294310,26,cons,
268,142117,6,294311,49,cons,
269,120363,8,268593,37,cons,
270,185011,6,294432,34,cons,
271,117788,8,268589,40,tries,
272,117444,5,294310,59,cons,
273,142117,6,294311,54,cons,
274,120363,8,268593,64,cons,
275,185011,6,294432,40,cons,
276,120363,8,268589,60,tries,
277,117444,5,294310,3,pens,
278,142117,6,294311,73,cons,
279,120363,8,268593,74,cons,
280,185011,6,294432,52,cons,
281,120363,8,268589,77,tries,
282,117444,5,294310,53,pens,
283,142117,6,294311,75,cons,
284,120363,8,268593,80,cons,
285,185011,6,294432,57,cons,
286,105155,8,268589,70,tries,
287,117444,5,294310,67,pens,
288,142117,6,294311,80,cons,
289,120363,8,268593,13,pens,
290,185011,6,294432,62,cons,
291,120363,8,268589,22,cons,
292,142117,6,294311,5,pens,
293,185011,6,294432,65,cons,
294,120363,8,268589,40,cons,
295,120363,8,268589,62,cons,
296,141088,10,268591,40,tries,
297,120363,8,268589,72,cons,
298,141088,10,268591,40,cons,
299,120363,8,268589,78,cons,
300,141088,10,268591,13,pens,
301,141088,10,268591,49,pens,
302,185025,10,268591,24,pens,
303,185025,10,268591,42,pens,
304,98426,10,294311,22,tries,
305,141088,10,268591,27,drops,
306,230393,10,294311,77,tries,
307,177437,6,268589,0,tries,
308,141088,10,294311,23,cons,
309,113234,6,268589,10,tries,
310,141088,10,294311,78,cons,
311,142117,6,268589,14,tries,
312,141088,10,294311,14,pens,
313,100275,6,268589,66,tries,
314,141088,10,294311,35,pens,
315,15591,6,268589,75,tries,
316,142117,6,268589,11,cons,
317,142117,6,268589,76,cons,
318,184486,14,294729,37,tries,
319,207087,14,294729,62,tries,
320,142062,14,294729,63,cons,
321,142062,14,294729,25,pens,
322,142062,14,294729,36,pens,
323,142062,14,294729,46,pens,
324,142062,14,294729,56,pens,
325,142062,14,294729,68,pens,
326,14629,2,294729,30,tries,
327,27651,2,294729,53,tries,
328,176706,2,294729,72,tries,
329,27651,2,294729,31,cons,
330,27651,2,294729,54,cons,
331,27651,2,294729,61,pens,
332,177437,6,294306,3,tries,
333,177437,6,294306,54,tries,
334,120450,6,294306,10,tries,
335,120450,6,294306,80,tries,
336,14887,6,294306,66,tries,
337,142117,6,294306,4,cons,
338,142117,6,294306,55,cons,
339,142117,6,294306,68,cons,
340,142117,6,294306,8,pens,
341,142117,6,294306,28,pens,
342,15553,14,294306,62,tries,
343,15918,14,294306,76,tries,
344,142062,14,294306,63,cons,
345,142062,14,294306,78,cons,
346,134573,3,255031,23,tries,
347,16004,3,255031,23,cons,
348,16004,3,255031,10,pens,
349,16004,3,255031,62,pens,
350,82092,1,255031,17,pens,
351,82092,1,255031,50,pens,
352,82092,1,255031,66,pens,
353,122371,4,255021,19,tries,
354,122371,4,255021,43,tries,
355,15822,4,255021,77,tries,
356,27644,4,255021,45,cons,
357,27644,4,255021,78,cons,
358,27644,4,255021,38,pens,
359,16004,3,255021,6,pens,
360,16004,3,255021,56,pens,
361,131727,3,255021,26,pens,
362,129423,20,255007,28,tries,
363,230219,20,255007,29,cons,
364,27626,4,255007,60,tries,
365,136556,4,255007,66,tries,
366,122371,4,255007,77,tries,
367,27644,4,255007,61,cons,
368,27644,4,255007,68,cons,
369,27644,4,255007,78,cons,
370,27644,4,255007,35,pens,
371,27644,4,255007,45,pens,
372,27644,4,255007,52,pens,
373,27644,4,255007,55,pens,
374,134149,2,255003,8,tries,
375,134149,2,255003,20,tries,
376,106753,2,255003,28,tries,
377,27669,2,255003,9,cons,
378,27669,2,255003,21,cons,
379,27669,2,255003,29,cons,
380,27669,2,255003,72,pens,
381,27669,2,255003,80,pens,
382,15966,3,255003,25,tries,
383,134573,3,255003,47,tries,
384,131727,3,255003,61,tries,
385,131727,3,255003,48,cons,
386,131727,3,255003,62,cons,
387,131727,3,255003,33,pens,
388,105499,1,281441,29,tries,
389,105499,1,281441,73,tries,
390,128429,1,281441,44,tries,
391,27263,1,281441,49,tries,
392,82092,1,281441,29,cons,
393,82092,1,281441,45,cons,
394,82092,1,281441,51,cons,
395,105032,1,281441,75,cons,
396,82092,1,281441,18,pens,
397,82092,1,281441,27,pens,
398,82092,1,281441,57,pens,
399,245935,1,255005,70,tries,
400,82092,1,255005,71,cons,
401,82092,1,255005,9,pens,
402,82092,1,255005,22,pens,
403,82092,1,255005,54,pens,
404,126149,1,255005,37,pens,
405,16053,6,281441,65,tries,
406,142117,6,281441,8,cons,
407,142117,6,281441,14,pens,
408,142117,6,281441,34,pens,
409,84458,9,255005,59,tries,
410,142117,6,281441,40,pens,
411,147133,9,255005,60,cons,
412,147133,9,255005,6,pens,
413,147133,9,255005,12,pens,
414,147133,9,255005,19,pens,
415,136556,4,255011,37,tries,
416,27644,4,255011,38,cons,
417,27644,4,255011,2,pens,
418,27644,4,255011,22,pens,
419,134573,3,281439,23,tries,
420,27644,4,255011,60,pens,
421,212583,3,281439,33,tries,
422,15966,3,281439,65,tries,
423,131727,3,281439,24,cons,
424,131727,3,281439,34,cons,
425,27263,1,255011,17,tries,
426,131727,3,281439,67,cons,
427,126149,1,255011,75,tries,
428,131727,3,281439,17,pens,
429,82092,1,255011,77,cons,
430,131727,3,281439,49,pens,
431,82092,1,255011,10,pens,
432,82092,1,255011,55,pens,
433,82092,1,255011,70,pens,
434,16004,3,281645,9,pens,
435,131727,3,281645,24,pens,
436,132371,9,281437,16,tries,
437,131727,3,281645,57,pens,
438,152371,9,281437,52,tries,
439,89731,9,281437,66,tries,
440,91406,6,281439,39,tries,
441,131758,9,281437,66,cons,
442,142098,6,281439,45,tries,
443,105499,1,282897,3,tries,
444,131758,9,281437,5,pens,
445,142117,6,281439,40,cons,
446,105499,1,282897,55,tries,
447,184621,8,281645,2,tries,
448,131758,9,281437,40,pens,
449,142117,6,281439,47,cons,
450,27713,4,282895,10,tries,
451,126149,1,282897,8,tries,
452,184621,8,281645,65,tries,
453,142117,6,281439,57,cons,
454,15822,4,282895,22,tries,
455,172319,1,282897,12,tries,
456,120363,8,281645,13,tries,
457,142117,6,281439,60,pens,
458,94300,4,282895,51,tries,
459,172319,1,282897,64,tries,
460,120363,8,281645,4,cons,
461,15966,3,281643,5,tries,
462,27644,4,282895,12,cons,
463,161733,1,282897,19,tries,
464,120363,8,281645,14,cons,
465,125887,3,281643,21,tries,
466,27644,4,282895,23,cons,
467,132078,1,282897,26,tries,
468,120363,8,281645,66,cons,
469,103879,3,281643,37,tries,
470,27644,4,282895,52,cons,
471,132078,1,282897,69,tries,
472,142117,6,281437,42,tries,
473,103879,3,281643,77,tries,
474,27644,4,282895,42,pens,
475,82096,1,282897,49,tries,
476,142098,6,281437,57,tries,
477,251237,3,281643,58,tries,
478,27644,4,282895,59,pens,
479,82092,1,282897,4,cons,
480,142117,6,281437,24,cons,
481,158694,3,281643,65,tries,
482,27644,4,282895,69,pens,
483,82092,1,282897,9,cons,
484,142117,6,281437,44,cons,
485,134566,3,281643,80,tries,
486,158308,4,282895,79,drops,
487,82092,1,282897,27,cons,
488,142117,6,281437,21,pens,
489,131727,3,281643,6,cons,
490,82092,1,282897,50,cons,
491,142117,6,281437,36,pens,
492,15077,12,293999,10,tries,
493,131727,3,281643,22,cons,
494,105032,1,282897,56,cons,
495,106984,12,293999,33,tries,
496,131727,3,281643,38,cons,
497,82092,1,282897,37,pens,
498,15222,12,293999,8,cons,
499,131727,3,281643,45,cons,
500,15222,12,293999,15,pens,
501,131727,3,281643,60,cons,
502,15222,12,293999,73,pens,
503,131727,3,281643,66,cons,
504,206151,23,282895,37,tries,
505,16037,81,289305,25,tries,
506,180963,23,282895,54,tries,
507,255559,81,289305,37,tries,
508,294112,23,282895,73,tries,
509,165557,81,289305,49,tries,
510,294122,23,282895,38,cons,
511,14055,81,289305,37,cons,
512,163432,23,282895,56,cons,
513,14055,81,289305,51,cons,
514,163432,23,282895,74,cons,
515,14055,81,289305,56,pens,
516,163432,23,282895,4,pens,
517,117546,14,282897,31,tries,
518,163432,23,282895,8,pens,
519,98270,14,282897,40,tries,
520,15338,25,281643,23,tries,
521,163432,23,282895,62,pens,
522,165812,14,282897,43,tries,
523,128737,25,281643,28,tries,
524,85485,25,281643,56,tries,
525,228947,25,281643,25,cons,
526,224045,23,289305,8,tries,
527,228947,25,281643,29,cons,
528,180963,23,289305,63,tries,
529,228947,25,281643,57,cons,
530,163432,23,289305,61,cons,
531,163432,23,289305,16,pens,
532,163432,23,289305,75,pens,
533,117316,8,268579,21,tries,
534,105155,8,268579,48,tries,
535,179854,8,268579,55,tries,
536,117327,8,268579,64,tries,
537,125468,8,268579,70,tries,
538,120363,8,268579,28,cons,
539,120363,8,268579,49,cons,
540,120363,8,268579,57,cons,
541,120363,8,268579,71,cons,
542,161607,5,281087,6,tries,
543,120363,8,268579,8,pens,
544,144732,5,281087,70,tries,
545,119570,5,281087,78,tries,
546,117444,5,281087,8,cons,
547,117444,5,281087,71,cons,
548,117444,5,281087,79,cons,
549,117444,5,281087,17,pens,
550,117444,5,281087,55,pens,
551,117444,5,281087,73,pens,
552,14660,5,268579,18,tries,
553,117444,5,268579,19,cons,
554,117444,5,268579,36,pens,
555,117444,5,268579,52,pens,
556,164387,10,281087,24,tries,
557,165094,10,281087,66,tries,
558,141088,10,281087,26,cons,
559,141088,10,281087,67,cons,
560,15348,5,281085,39,tries,
561,141088,10,281087,15,pens,
562,117444,5,281085,40,cons,
563,141088,10,281087,23,pens,
564,117444,5,281085,5,pens,
565,141088,10,281087,64,pens,
566,117444,5,281085,31,pens,
567,117444,5,281085,68,pens,
568,161607,5,281085,59,pens,
569,125887,3,281085,15,tries,
570,131727,3,281085,16,cons,
571,131727,3,281085,22,pens,
572,131727,3,281085,69,pens,
573,131758,9,255001,2,pens,
574,131758,9,255001,15,pens,
575,131758,9,255001,28,pens,
576,131758,9,255001,39,pens,
577,131758,9,255001,43,pens,
578,131758,9,255001,50,pens,
579,131758,9,255001,58,pens,
580,16016,1,255001,11,tries,
581,27796,1,255001,19,tries,
582,149315,1,255001,55,tries,
583,82092,1,255001,12,cons,
584,82092,1,255001,20,cons,
585,82092,1,255001,4,pens,
586,82092,1,255001,44,pens,
587,82092,1,255001,71,pens,
588,82092,1,255001,77,pens,
589,149315,1,254993,31,tries,
590,82092,1,254993,32,cons,
591,82092,1,254993,9,pens,
592,82092,1,254993,18,pens,
593,82092,1,254993,20,pens,
594,82092,1,254993,45,pens,
595,82092,1,254993,65,pens,
596,82092,1,254993,67,pens,
597,27691,4,254993,53,tries,
598,122371,4,254993,73,tries,
599,104729,4,254993,76,tries,
600,27691,4,254993,54,cons,
601,82089,4,254993,74,cons,
602,82089,4,254993,77,cons,
603,134149,2,254995,32,tries,
604,147678,2,254995,35,tries,
605,27739,2,254995,65,tries,
606,27669,2,254995,37,cons,
607,27669,2,254995,15,pens,
608,27669,2,254995,21,pens,
609,149315,1,254989,57,tries,
610,27669,2,254995,74,pens,
611,15613,1,254989,62,tries,
612,134149,2,254995,46,pens,
613,82092,1,254989,63,cons,
614,82092,1,254989,11,pens,
615,82092,1,254989,34,pens,
616,82092,1,254989,50,pens,
617,15849,9,254995,4,tries,
618,15285,20,254987,29,tries,
619,165393,9,254995,40,tries,
620,135391,20,254987,62,tries,
621,230219,20,254983,8,pens,
622,131758,9,254995,40,cons,
623,122371,4,254985,45,tries,
624,202001,20,254987,30,cons,
625,230219,20,254983,18,pens,
626,96413,3,254989,45,tries,
627,131758,9,254995,51,pens,
628,27691,4,254985,47,cons,
629,202001,20,254987,63,cons,
630,230219,20,254983,35,pens,
631,16004,3,254989,46,cons,
632,131758,9,254995,57,pens,
633,27691,4,254985,21,pens,
634,202001,20,254987,8,pens,
635,16004,3,254989,5,pens,
636,15083,3,254991,6,tries,
637,27691,4,254985,30,pens,
638,202001,20,254987,49,pens,
639,114470,3,254991,14,tries,
640,27691,4,254985,42,pens,
641,105499,1,254983,52,tries,
642,117453,3,254991,29,tries,
643,27691,4,254985,65,pens,
644,105499,1,254983,57,tries,
645,15202,3,254991,39,tries,
646,105499,1,254983,70,tries,
647,15202,3,254991,48,tries,
648,82092,1,254983,74,tries,
649,91589,3,254991,42,tries,
650,15578,2,254987,9,tries,
651,82092,1,254983,53,cons,
652,15961,3,254991,53,tries,
653,132371,9,254973,13,tries,
654,15849,9,254985,78,tries,
655,103568,2,254987,16,tries,
656,82092,1,254983,58,cons,
657,96690,3,254991,63,tries,
658,15631,9,254973,32,tries,
659,15819,9,254985,79,cons,
660,122293,2,254987,77,tries,
661,82092,1,254983,75,cons,
662,82145,3,254991,78,tries,
663,112620,9,254973,59,tries,
664,123506,9,254985,33,pens,
665,27669,2,254987,10,cons,
666,82092,1,254983,11,pens,
667,16004,3,254991,14,cons,
668,123506,9,254973,59,cons,
669,27669,2,254987,17,cons,
670,82092,1,254983,62,pens,
671,16004,3,254991,43,cons,
672,123506,9,254973,68,pens,
673,27669,2,254987,78,cons,
674,16004,3,254991,49,cons,
675,123506,9,254973,75,pens,
676,27669,2,254987,25,pens,
677,96690,3,254991,54,cons,
678,27669,2,254987,45,pens,
679,96690,3,254991,79,cons,
680,27669,2,254987,53,pens,
681,16004,3,254991,26,pens,
682,27669,2,254987,58,pens,
683,27669,2,254987,65,pens,
684,13952,20,254973,25,tries,
685,230219,20,254973,45,tries,
686,230219,20,254973,46,cons,
687,230219,20,254973,43,pens,
688,202001,20,254973,73,pens,
689,230219,20,254973,7,drops,
690,158744,20,254991,57,tries,
691,135384,20,254991,74,tries,
692,202001,20,254991,58,cons,
693,158761,20,254991,23,pens,
694,149315,1,182003,6,tries,
695,149315,1,182003,41,tries,
696,15448,1,182003,17,tries,
697,15448,1,182003,22,tries,
698,15448,1,182003,59,tries,
699,159211,1,182003,53,tries,
700,152291,1,182003,56,tries,
701,152291,1,182003,69,tries,
702,152291,1,182003,73,tries,
703,82092,1,182003,7,cons,
704,82092,1,182003,18,cons,
705,93060,4,181989,31,tries,
706,82092,1,182003,24,cons,
707,27691,4,181989,7,cons,
708,82092,1,182003,57,cons,
709,27691,4,181989,33,cons,
710,105032,1,182003,80,cons,
711,27691,4,181989,20,pens,
712,147774,9,248941,72,tries,
713,27691,4,181989,54,pens,
714,15818,9,248941,73,cons,
715,27691,4,181989,68,pens,
716,13756,9,248941,17,pens,
717,13756,9,248941,30,pens,
718,103935,1,248677,2,tries,
719,13756,9,248941,43,pens,
720,149315,1,248677,13,tries,
721,14504,2,263333,8,tries,
722,122371,4,252323,12,tries,
723,87812,9,248941,58,pens,
724,15553,14,181989,48,tries,
725,105032,1,248677,4,cons,
726,14504,2,263333,61,tries,
727,27644,4,252323,28,pens,
728,142062,14,181989,49,cons,
729,15748,11,264181,31,tries,
730,105032,1,248677,46,pens,
731,15578,2,263333,38,tries,
732,27644,4,252323,48,pens,
733,142062,14,181989,13,pens,
734,262799,11,264181,33,cons,
735,82092,1,248677,72,pens,
736,27739,2,263333,47,tries,
737,27644,4,252323,61,pens,
738,142062,14,181989,37,pens,
739,262799,11,264181,19,pens,
740,82092,1,248677,77,pens,
741,27739,2,263333,71,tries,
742,27644,4,252323,64,pens,
743,134573,3,249679,40,tries,
744,134151,2,263333,79,tries,
745,27644,4,252323,68,pens,
746,16004,3,249679,40,cons,
747,27669,2,263333,9,cons,
748,27691,4,252323,74,pens,
749,122293,2,248941,60,tries,
750,16004,3,249679,28,pens,
751,27669,2,263333,38,cons,
752,27669,2,248941,61,cons,
753,142117,6,264181,8,tries,
754,158721,2,263333,72,cons,
755,27669,2,248941,8,pens,
756,128829,6,264181,14,tries,
757,16044,20,263325,17,pens,
758,27669,2,263333,4,pens,
759,27669,2,248941,21,pens,
760,165366,6,264181,48,tries,
761,158708,20,263325,24,pens,
762,13857,3,248677,52,tries,
763,27669,2,263333,22,pens,
764,27669,2,248941,40,pens,
765,15601,6,264181,54,tries,
766,104964,4,249679,23,tries,
767,158708,20,263325,40,pens,
768,16004,3,248677,53,cons,
769,27669,2,263333,26,pens,
770,135384,20,252323,2,tries,
771,15591,6,264181,69,tries,
772,27644,4,249679,25,cons,
773,158708,20,263325,61,pens,
774,141088,10,244319,14,pens,
775,16004,3,248677,7,pens,
776,27669,2,263333,55,pens,
777,165504,20,252323,80,tries,
778,85482,6,264181,74,tries,
779,27644,4,249679,17,pens,
780,141088,10,244319,33,pens,
781,149315,1,248675,10,tries,
782,16004,3,248677,49,pens,
783,158708,20,252323,9,pens,
784,225627,6,264181,78,tries,
785,27644,4,249679,63,pens,
786,141088,10,244319,38,pens,
787,149315,1,248675,17,tries,
788,158708,20,252323,31,pens,
789,142117,6,264181,9,cons,
790,159928,4,181974,14,tries,
791,27644,4,249679,70,pens,
792,141088,10,244319,51,pens,
793,103935,1,248675,45,tries,
794,230219,20,252323,62,drops,
795,142117,6,264181,15,cons,
796,152276,4,181974,18,tries,
797,122281,2,263325,73,tries,
798,82092,1,248675,12,cons,
799,142117,6,264181,49,cons,
800,152276,4,181974,29,tries,
801,114468,2,263325,74,cons,
802,82092,1,248675,46,cons,
803,142117,6,264181,55,cons,
804,152276,4,181974,40,tries,
805,114468,2,263325,3,pens,
806,14660,5,244319,26,tries,
807,142117,6,264181,70,cons,
808,152825,4,181974,49,tries,
809,114468,2,263325,12,pens,
810,97968,5,244319,29,tries,
811,142117,6,264181,74,cons,
812,175533,4,181974,58,tries,
813,114468,2,263325,19,pens,
814,112898,5,244319,27,cons,
815,158745,20,263333,29,tries,
816,175533,4,181974,79,tries,
817,112898,5,244319,31,cons,
818,158708,20,263333,30,cons,
819,104964,4,181974,70,tries,
820,112898,5,244319,6,pens,
821,15681,9,248675,60,tries,
822,82089,4,181974,15,cons,
823,112898,5,244319,17,pens,
824,15818,9,248675,6,pens,
825,82089,4,181974,19,cons,
826,112898,5,244319,55,pens,
827,15818,9,248675,25,pens,
828,82089,4,181974,29,cons,
829,112898,5,244319,42,drops,
830,15818,9,248675,32,pens,
831,82089,4,181974,40,cons,
832,82089,4,181974,50,cons,
833,82089,4,181974,71,cons,
834,141088,10,244311,29,pens,
835,82089,4,181974,80,cons,
836,141088,10,244311,40,pens,
837,141088,10,244311,57,pens,
838,165292,6,244311,16,tries,
839,15601,6,244311,58,tries,
840,142098,6,244311,77,tries,
841,15009,6,244311,78,tries,
842,142117,6,244311,77,cons,
843,142117,6,244311,39,pens,
844,142117,6,244311,42,pens,
845,142117,6,244311,53,pens,
846,142117,6,244311,69,pens,
847,15305,15,240555,64,tries,
848,110378,15,240555,65,cons,
849,15417,15,240555,22,pens,
850,15417,15,240555,50,pens,
851,15417,15,240555,55,pens,
852,144541,8,240555,46,tries,
853,14233,8,240555,47,cons,
854,14233,8,240555,6,pens,
855,14233,8,240555,17,pens,
856,14233,8,240555,27,pens,
857,14233,8,240555,33,pens,
858,14233,8,240555,59,pens,
859,14233,8,240555,74,pens,
860,27263,1,180693,1,tries,
861,27263,1,180693,35,tries,
862,149315,1,180693,30,tries,
863,105032,1,180693,46,tries,
864,152291,1,180693,53,tries,
865,152291,1,180693,74,tries,
866,105032,1,180693,3,cons,
867,105032,1,180693,30,cons,
868,158721,2,180692,29,tries,
869,105032,1,180693,36,cons,
870,27669,2,180692,30,cons,
871,105032,1,180693,46,cons,
872,27669,2,180692,17,pens,
873,105032,1,180693,54,cons,
