id,date,match_type,match_id,team_id,scored,conceded,tries,cons,pens,drops,name,pos,pts
48,2006-06-14,1,25214,48,22,34,,,,,Chinese Taipei,38,49.59004
15,2006-06-17,1,25223,15,53,9,8.0,3.0,1.0,0.0,Samoa,10,74.16758
23,2006-06-17,1,25223,23,9,53,0.0,0.0,2.0,1.0,Japan,19,63.316975
14,2006-06-17,1,25222,14,29,18,4.0,2.0,1.0,0.0,Fiji,12,70.92546
20,2006-06-17,1,25222,20,18,29,2.0,1.0,2.0,0.0,Italy,11,72.87729
6,2006-06-17,1,25218,6,43,18,6.0,2.0,1.0,0.0,Australia,4,84.47495
1,2006-06-17,1,25218,1,18,43,2.0,1.0,1.0,1.0,England,6,80.022575
5,2006-06-17,1,25219,5,29,15,1.0,0.0,3.0,0.0,South Africa,2,88.757164
2,2006-06-17,1,25219,2,15,29,2.0,1.0,1.0,0.0,Scotland,7,77.629944
10,2006-06-17,1,25221,10,45,27,3.0,2.0,2.0,0.0,Argentina,9,75.395584
25,2006-06-17,1,25217,25,33,18,4.0,2.0,2.0,0.0,Canada,13,68.65559
4,2006-06-17,1,25221,4,27,45,3.0,3.0,2.0,0.0,Wales,8,77.49462
11,2006-06-17,1,25217,11,18,33,2.0,1.0,2.0,0.0,United States of America,14,68.293564
27,2006-06-18,1,163371,27,26,26,2.0,2.0,2.0,1.0,Portugal,20,63.173225
162,2006-06-18,1,163371,162,26,26,3.0,1.0,2.0,0.0,Italy A,-1,-1.0
73,2006-06-24,1,25226,73,3,69,,,,,Barbados,62,43.134890000000006
10,2006-06-24,1,25229,10,19,25,1.0,1.0,2.0,0.0,Argentina,8,76.76044
25,2006-06-24,1,25226,25,69,3,,,,,Canada,13,69.31938000000001
8,2006-06-24,1,25229,8,25,19,3.0,2.0,2.0,0.0,New Zealand,1,93.32422
126,2006-06-27,1,25234,126,30,7,,,,,Cambodia,-1,-1.0
138,2006-06-27,1,25234,138,7,30,,,,,Indonesia,-1,-1.0
54,2006-06-24,1,25232,54,10,77,,,,,Cook Islands,53,45.86595
16,2006-06-24,1,25232,16,77,10,,,,,Tonga,17,66.49585
126,2006-07-01,1,25246,126,30,0,,,,,Cambodia,-1,-1.0
126,2006-06-29,1,25237,126,41,10,,,,,Cambodia,-1,-1.0
106,2006-06-29,1,25237,106,10,41,,,,,Brunei,-1,-1.0
124783,2006-07-01,1,25246,124783,0,30,,,,,Laos,-1,-1.0
110,2006-07-01,1,25244,110,9,30,,,,,Cameroon,81,38.519077
226,2006-07-01,1,25244,226,30,9,,,,,South Africa Amateur,-1,-1.0
11,2006-07-01,1,25238,11,91,0,,,,,United States of America,14,67.62977
28,2006-07-01,1,25239,28,13,60,,,,,Chile,24,59.21764
10,2006-07-01,1,25239,10,60,13,,,,,Argentina,8,76.76044
73,2006-07-01,1,25238,73,0,91,,,,,Barbados,62,43.134890000000006
111,2006-07-27,1,25255,111,19,12,,,,,Togo,-1,-1.0
115,2006-07-27,1,25255,115,12,19,,,,,Benin,-1,-1.0
6,2006-07-29,1,25257,6,9,13,0.0,0.0,3.0,0.0,Australia,3,86.87571
37,2006-08-15,1,25263,37,60,3,,,,,Tanzania,-1,-1.0
113,2006-08-15,1,25263,113,3,60,,,,,Burundi,-1,-1.0
8,2006-07-29,1,25257,8,13,9,1.0,1.0,1.0,1.0,New Zealand,1,93.32422
8,2006-08-19,1,25267,8,34,27,3.0,2.0,5.0,0.0,New Zealand,1,93.97936999999999
6,2006-08-19,1,25267,6,27,34,3.0,3.0,2.0,0.0,Australia,3,86.887215
13,2006-10-07,1,25293,13,54,8,,,,,Poland,37,49.545120000000004
80,2006-10-07,1,25293,80,8,54,,,,,Andorra,61,43.543625
11,2006-10-07,1,25286,11,33,7,4.0,2.0,2.0,0.0,United States of America,14,68.78
84,2006-09-23,1,25280,84,11,25,1.0,0.0,2.0,0.0,Ukraine,33,52.403420000000004
111,2006-07-25,1,25253,111,8,0,,,,,Togo,-1,-1.0
29,2006-10-07,1,25286,29,7,33,1.0,1.0,0.0,0.0,Uruguay,18,64.86499
57,2006-09-23,1,25280,57,25,11,3.0,2.0,2.0,0.0,Russia,19,64.392914
116,2006-07-25,1,25253,116,0,8,,,,,Ghana,-1,-1.0
63,2006-09-23,1,25279,63,18,7,,,,,Ivory Coast,-1,-1.0
39,2006-09-23,1,25279,39,7,18,,,,,Uganda,49,46.985347999999995
29,2006-09-30,1,25281,29,13,42,1.0,1.0,2.0,0.0,Uruguay,16,66.811775
11,2006-09-30,1,25281,11,42,13,4.0,2.0,2.0,0.0,United States of America,15,66.83321
61,2006-09-30,1,25285,61,16,8,,,,,Luxembourg,83,37.93303
74,2006-09-30,1,25285,74,8,16,,,,,Finland,95,29.318739
12,2006-10-07,1,25290,12,20,8,1.0,0.0,2.0,0.0,Romania,15,67.24061999999999
18,2006-09-30,1,25282,18,46,17,6.0,2.0,2.0,0.0,Spain,25,57.80078
81,2006-10-07,1,25290,81,8,20,1.0,0.0,1.0,0.0,Georgia,17,65.04431
91,2006-09-30,1,25282,91,17,46,2.0,2.0,1.0,0.0,Czechia,29,54.408381999999996
56,2006-10-07,1,25294,56,30,9,,,,,Switzerland,48,47.125397
47,2006-10-07,1,25294,47,9,30,,,,,Serbia and Montenegro,-1,-1.0
134,2006-10-14,1,25300,134,0,6,,,,,Slovakia,-1,-1.0
98,2006-10-14,1,25300,98,6,0,,,,,Monaco,78,38.811572999999996
68,2006-10-07,1,25295,68,8,13,,,,,Norway,79,38.698177
89,2006-10-07,1,25295,89,13,8,,,,,Hungary,72,40.051178
82,2006-10-07,1,25287,82,23,15,,,,,Namibia,28,54.71382
64,2006-10-07,1,25287,64,15,23,,,,,Tunisia,31,53.20223000000001
57,2006-10-14,1,25298,57,7,67,1.0,1.0,0.0,0.0,Russia,18,64.493965
24,2006-10-07,1,25288,24,23,7,,,,,Morocco,22,60.519764
63,2006-10-07,1,25288,63,7,23,,,,,Ivory Coast,-1,-1.0
20,2006-10-07,1,25289,20,83,0,11.0,3.0,0.0,0.0,Italy,12,71.98210999999999
20,2006-10-14,1,25298,20,67,7,9.0,2.0,2.0,0.0,Italy,12,71.98210999999999
27,2006-10-07,1,25289,27,0,83,0.0,0.0,0.0,0.0,Portugal,21,60.951840000000004
104,2006-10-22,1,25314,104,3,25,,,,,Venezuela,55,45.450882
104,2006-10-16,1,25304,104,22,28,,,,,Venezuela,55,45.450882
97,2006-10-16,1,25304,97,28,22,,,,,Colombia,86,37.529709999999994
33,2006-10-22,1,25314,33,25,3,,,,,Brazil,35,51.431973
18,2006-10-14,1,25299,18,20,43,3.0,1.0,0.0,1.0,Spain,25,58.341923
94,2006-11-11,1,25339,94,26,24,,,,,Moldova,37,50.221737
12,2006-10-14,1,25299,12,43,20,6.0,2.0,1.0,0.0,Romania,15,67.72099
7,2006-11-11,1,25339,7,24,26,,,,,Germany,27,56.057487
90,2006-10-28,1,25322,90,37,15,,,,,Lithuania,69,41.190144000000004
68,2006-10-28,1,25322,68,15,37,,,,,Norway,86,37.533478
82,2006-10-28,1,25317,82,25,7,,,,,Namibia,27,55.26266
24,2006-10-28,1,25317,24,7,25,,,,,Morocco,22,60.519764
4,2006-11-25,1,25352,4,10,45,1.0,1.0,1.0,0.0,Wales,9,76.87248000000001
8,2006-11-25,1,25352,8,45,10,4.0,4.0,2.0,0.0,New Zealand,1,94.58608000000001
4,2006-11-11,1,25333,4,38,20,5.0,2.0,1.0,0.0,Wales,8,76.82951
2,2006-11-11,1,25332,2,48,6,7.0,2.0,1.0,0.0,Scotland,7,77.629944
22,2006-11-18,1,25345,22,18,29,,,,,Netherlands,34,51.716885
84,2006-11-18,1,25345,84,29,18,,,,,Ukraine,35,51.647556
121,2006-11-11,1,25333,121,20,38,3.0,1.0,1.0,0.0,Pacific Islanders,-1,-1.0
12,2006-11-11,1,25332,12,6,48,0.0,0.0,2.0,0.0,Romania,15,68.26413000000001
9,2006-11-11,1,25334,9,3,47,0.0,0.0,0.0,1.0,France,2,87.52003
20,2006-11-18,1,25344,20,16,23,1.0,1.0,2.0,0.0,Italy,12,72.770744
10,2006-11-18,1,25344,10,23,16,2.0,2.0,2.0,0.0,Argentina,6,78.348434
8,2006-11-11,1,25334,8,47,3,7.0,2.0,2.0,0.0,New Zealand,1,92.91241
89,2006-10-28,1,25321,89,42,3,,,,,Hungary,68,41.215878000000004
7,2006-11-18,1,25346,7,32,13,,,,,Germany,28,54.773914000000005
21,2006-11-18,1,25346,21,13,32,,,,,Belgium,31,53.409040000000005
9,2006-11-18,1,25342,9,11,23,1.0,0.0,2.0,0.0,France,2,86.37888000000001
1,2006-11-18,1,25343,1,23,21,2.0,2.0,3.0,0.0,England,7,78.05243
5,2006-11-18,1,25343,5,21,23,2.0,1.0,2.0,1.0,South Africa,4,85.23974
41,2006-10-28,1,25321,41,3,42,,,,,Bulgaria,91,35.199524
8,2006-11-18,1,25342,8,23,11,2.0,2.0,2.0,0.0,New Zealand,1,94.05355
37,2006-12-17,1,25361,37,29,10,,,,,Tanzania,-1,-1.0
128,2006-12-17,1,25361,128,10,29,,,,,Niger,-1,-1.0
27,2007-01-27,1,25363,27,16,15,,,,,Portugal,21,62.33803
12,2007-02-03,1,25366,12,17,20,1.0,0.0,2.0,1.0,Romania,15,68.26413000000001
24,2007-01-27,1,25363,24,15,16,,,,,Morocco,26,55.699073999999996
81,2007-02-03,1,25366,81,20,17,2.0,2.0,2.0,0.0,Georgia,17,64.967896
20,2007-02-03,1,25364,20,3,39,0.0,0.0,1.0,0.0,Italy,12,72.78519
27,2007-02-03,1,25367,27,21,18,2.0,1.0,2.0,0.0,Portugal,21,62.374138
9,2007-02-03,1,25364,9,39,3,5.0,2.0,2.0,0.0,France,2,85.87078000000001
18,2007-02-03,1,25367,18,18,21,2.0,1.0,2.0,0.0,Spain,25,57.7753
4,2007-02-04,1,25368,4,9,19,0.0,0.0,2.0,0.0,Wales,8,76.87248000000001
9,2006-11-25,1,25353,9,27,26,3.0,2.0,2.0,0.0,France,2,85.84635
10,2006-11-25,1,25353,10,26,27,2.0,2.0,4.0,0.0,Argentina,7,79.09066999999999
3,2007-02-04,1,25368,3,19,9,3.0,2.0,0.0,0.0,Ireland,5,84.67018
1,2007-02-10,1,25369,1,20,7,1.0,0.0,2.0,0.0,England,6,79.37403
20,2007-02-10,1,25369,20,7,20,1.0,1.0,0.0,0.0,Italy,12,72.78519
1,2006-11-25,1,25354,1,14,25,1.0,0.0,2.0,0.0,England,6,79.47116
2,2007-02-10,1,25370,2,21,9,0.0,0.0,2.0,0.0,Scotland,9,75.95749
5,2006-11-25,1,25354,5,25,14,1.0,1.0,2.0,2.0,South Africa,5,83.82101
4,2007-02-10,1,25370,4,9,21,0.0,0.0,2.0,0.0,Wales,8,76.35225
3,2006-11-26,1,25359,3,61,17,8.0,2.0,2.0,0.0,Ireland,3,84.67018
121,2006-11-26,1,25359,121,17,61,3.0,1.0,0.0,0.0,Pacific Islanders,-1,-1.0
24,2007-01-20,1,25362,24,5,10,,,,,Morocco,26,56.49420500000001
9,2007-02-24,1,25376,9,32,21,2.0,2.0,3.0,0.0,France,2,87.102745
27,2007-01-20,1,25362,27,10,5,,,,,Portugal,21,61.54290400000001
4,2007-02-24,1,25376,4,21,32,3.0,2.0,0.0,0.0,Wales,9,75.61277
1,2007-02-03,1,25365,1,42,20,4.0,2.0,2.0,1.0,England,7,78.60615
2,2007-02-03,1,25365,2,20,42,2.0,2.0,2.0,0.0,Scotland,9,76.72537
91,2007-03-17,1,25385,91,13,46,1.0,1.0,2.0,0.0,Czechia,28,53.867245
12,2007-03-17,1,25385,12,46,13,7.0,3.0,1.0,0.0,Romania,15,66.63450999999999
18,2007-02-10,1,25371,18,14,39,1.0,0.0,2.0,0.0,Spain,25,57.535182999999996
3,2007-02-11,1,25373,3,17,20,1.0,0.0,2.0,0.0,Ireland,4,85.190414
9,2007-02-11,1,25373,9,20,17,2.0,2.0,2.0,0.0,France,2,85.87078000000001
57,2007-02-10,1,25371,57,39,14,6.0,2.0,1.0,0.0,Russia,20,62.69565
2,2007-02-24,1,25374,2,17,37,2.0,2.0,1.0,0.0,Scotland,8,76.69697
20,2007-02-24,1,25374,20,37,17,4.0,2.0,2.0,0.0,Italy,12,72.74407
12,2007-03-10,1,25379,12,50,14,8.0,4.0,0.0,0.0,Romania,15,66.63450999999999
18,2007-03-10,1,25379,18,14,50,2.0,2.0,0.0,0.0,Spain,25,56.359253
27,2007-03-10,1,25380,27,12,5,2.0,1.0,0.0,0.0,Portugal,21,62.614254
2,2007-03-10,1,25377,2,18,19,0.0,0.0,2.0,0.0,Scotland,10,74.15403
3,2007-03-10,1,25377,3,19,18,1.0,1.0,2.0,0.0,Ireland,5,84.32695
29,2007-03-10,1,25380,29,5,12,1.0,0.0,0.0,0.0,Uruguay,19,64.40224
20,2007-03-10,1,25378,20,23,20,2.0,2.0,2.0,0.0,Italy,9,75.28699999999999
4,2007-03-10,1,25378,4,20,23,2.0,2.0,2.0,0.0,Wales,8,75.61277
1,2007-03-11,1,25381,1,26,18,2.0,2.0,3.0,0.0,England,7,79.04664
9,2007-03-11,1,25381,9,18,26,0.0,0.0,4.0,0.0,France,2,87.102745
23,2007-04-22,1,25402,23,82,0,9.0,4.0,0.0,0.0,Japan,18,64.85584
7,2007-04-28,1,25403,7,21,12,,,,,Germany,26,56.652714
49,2007-04-22,1,25402,49,0,82,0.0,0.0,0.0,0.0,Korea,22,59.44631999999999
22,2007-04-28,1,25403,22,12,21,,,,,Netherlands,39,49.524254
91,2007-05-05,1,25406,91,15,42,2.0,1.0,1.0,0.0,Czechia,28,53.832333
18,2007-05-05,1,25406,18,42,15,5.0,2.0,2.0,0.0,Spain,25,58.083076
22,2007-05-05,1,25408,22,20,27,,,,,Netherlands,40,49.524254
21,2007-05-05,1,25408,21,27,20,,,,,Belgium,36,51.246494
95,2007-05-08,1,103388,95,71,6,,,,,Kazakhstan,44,47.952003000000005
17,2007-05-08,1,103388,17,6,71,,,,,Sri Lanka,46,46.718437
93,2007-05-11,1,103389,93,9,49,,,,,Arabian Gulf,37,50.160843
95,2007-05-11,1,103389,95,49,9,,,,,Kazakhstan,44,47.952003000000005
122,2007-05-12,1,103390,122,0,42,,,,,Pakistan,-1,-1.0
38,2007-05-12,1,103390,38,42,0,,,,,Thailand,72,40.804302
108,2007-05-12,1,25414,108,31,24,,,,,Malta,56,44.232166
80,2007-05-12,1,25414,80,24,31,,,,,Andorra,59,43.814972
27,2007-05-12,1,25413,27,13,21,2.0,0.0,1.0,0.0,Portugal,21,62.79609
38,2007-05-19,1,103392,38,3,22,,,,,Thailand,72,40.804302
48,2007-05-19,1,103392,48,22,3,,,,,Chinese Taipei,42,48.413902
57,2007-05-12,1,25413,57,21,13,2.0,1.0,3.0,0.0,Russia,20,62.971897
86,2007-05-05,1,25412,86,25,16,,,,,Slovenia,65,41.89993
61,2007-05-05,1,25412,61,16,25,,,,,Luxembourg,82,38.465137
91,2007-05-19,1,25417,91,3,23,0.0,0.0,1.0,0.0,Czechia,33,52.519943000000005
27,2007-05-19,1,25417,27,23,3,2.0,2.0,2.0,0.0,Portugal,21,61.51367
41,2007-05-19,1,25420,41,25,10,,,,,Bulgaria,93,33.900771999999996
86,2007-05-19,1,25421,86,77,5,,,,,Slovenia,63,42.25645
88,2007-05-19,1,25421,88,5,77,,,,,Bosnia and Herzegovina,-1,-1.0
13,2007-05-19,1,25418,13,36,3,,,,,Poland,31,52.950669999999995
108,2007-05-19,1,25418,108,3,36,,,,,Malta,55,44.890446000000004
68,2007-05-19,1,25420,68,10,25,,,,,Norway,86,37.031975
15,2007-05-19,1,25423,15,8,3,1.0,0.0,1.0,0.0,Samoa,11,73.722336
14,2007-05-19,1,25423,14,3,8,0.0,0.0,1.0,0.0,Fiji,12,73.1115
18,2007-05-23,1,25425,18,26,52,2.0,2.0,2.0,0.0,Spain,22,59.395466000000006
160,2007-05-23,1,25425,160,52,26,7.0,2.0,0.0,0.0,Barbarians,-1,-1.0
14,2007-05-26,1,25432,14,30,15,4.0,2.0,2.0,0.0,Fiji,12,72.47259
23,2007-05-26,1,25432,23,15,30,2.0,1.0,1.0,0.0,Japan,18,65.09441
36,2007-05-26,1,103393,36,19,31,,,,,Malaysia,67,41.701240000000006
51,2007-05-26,1,103393,51,31,19,,,,,Singapore,49,46.004818
6,2007-05-26,1,25430,6,29,23,4.0,2.0,1.0,0.0,Australia,3,85.504036
4,2007-05-26,1,25430,4,23,29,2.0,2.0,2.0,1.0,Wales,8,76.1474
39,2007-05-26,1,25428,39,29,10,,,,,Uganda,47,46.344879999999996
35,2007-05-26,1,25428,35,10,29,,,,,Kenya,41,48.862225
64,2007-05-19,1,25424,64,10,33,,,,,Tunisia,32,52.653385
160,2007-05-19,1,25424,160,33,10,,,,,Barbarians,-1,-1.0
5,2007-05-26,1,25433,5,58,10,7.0,2.0,2.0,0.0,South Africa,5,84.68602
1,2007-05-26,1,25433,1,10,58,1.0,1.0,1.0,0.0,England,6,79.28505
82,2007-05-26,1,25436,82,80,10,,,,,Namibia,23,59.288222999999995
62,2007-05-26,1,25436,62,10,80,,,,,Zambia,70,41.350840000000005
67,2007-05-26,1,25435,67,10,12,,,,,Senegal,65,42.129887
63,2007-05-26,1,25435,63,12,10,,,,,Ivory Coast,-1,-1.0
24,2007-05-26,1,25434,24,20,6,,,,,Morocco,27,55.662969999999994
110,2007-05-26,1,25434,110,6,20,,,,,Cameroon,80,38.519077
6,2007-06-02,1,25442,6,31,0,3.0,2.0,2.0,0.0,Australia,3,85.504036
4,2007-06-02,1,25442,4,0,31,0.0,0.0,0.0,0.0,Wales,8,76.1474
26,2007-05-28,1,103394,26,27,20,,,,,Hong Kong,29,54.581984999999996
49,2007-05-28,1,103394,49,20,27,,,,,Korea,25,57.915997
8,2007-06-02,1,25441,8,42,11,5.0,4.0,3.0,0.0,New Zealand,1,94.58608000000001
9,2007-06-02,1,25441,9,11,42,1.0,0.0,2.0,0.0,France,2,85.59713
90,2007-06-02,1,25439,90,36,7,,,,,Lithuania,57,44.097374
89,2007-06-02,1,25439,89,7,36,,,,,Hungary,64,42.20395
74,2007-06-02,1,25440,74,27,20,,,,,Finland,94,30.706049
72,2007-06-02,1,25440,72,20,27,,,,,Israel,93,33.744679999999995
5,2007-06-02,1,25445,5,55,22,8.0,3.0,1.0,0.0,South Africa,4,84.92588
1,2007-06-02,1,25445,1,22,55,1.0,1.0,2.0,0.0,England,7,79.0452
29,2007-06-02,1,25448,29,5,29,1.0,0.0,0.0,0.0,Uruguay,20,64.22040600000001
20,2007-06-02,1,25448,20,29,5,3.0,2.0,1.0,0.0,Italy,9,75.35809
8,2007-06-09,1,25452,8,61,10,9.0,2.0,2.0,0.0,New Zealand,1,94.58608000000001
9,2007-06-09,1,25452,9,10,61,1.0,1.0,1.0,0.0,France,2,85.59713
5,2007-06-09,1,25456,5,35,8,5.0,2.0,2.0,0.0,South Africa,4,85.09376999999999
15,2007-06-09,1,25456,15,8,35,1.0,0.0,1.0,0.0,Samoa,10,74.36125
68,2007-06-09,1,25451,68,22,8,,,,,Norway,88,36.018856
85,2007-06-09,1,25451,85,8,22,,,,,Austria,83,37.87188
12,2007-06-05,1,25450,12,7,61,1.0,1.0,0.0,0.0,Romania,15,66.66942
230,2007-06-05,1,25450,230,61,7,8.0,2.0,2.0,0.0,Emerging Springboks,-1,-1.0
12,2007-06-10,1,25460,12,19,8,2.0,0.0,2.0,0.0,Romania,15,66.66942
162,2007-06-10,1,25460,162,8,19,1.0,0.0,1.0,0.0,Italy A,-1,-1.0
23,2007-06-16,1,25462,23,3,13,0.0,0.0,1.0,0.0,Japan,16,66.246315
15,2007-06-16,1,25462,15,13,3,1.0,1.0,2.0,0.0,Samoa,10,74.36125
120,2007-06-21,1,103735,120,36,0,,,,,Burkina Faso,-1,-1.0
135,2007-06-21,1,103735,135,0,36,,,,,Chad,-1,-1.0
105,2007-06-23,1,103397,105,47,0,,,,,India,88,36.205185
130,2007-06-23,1,103397,130,0,47,,,,,Guam,82,38.135216
42,2007-07-07,1,25481,42,29,30,,,,,Zimbabwe,51,45.505404999999996
52,2007-07-07,1,25481,52,30,29,,,,,Madagascar,47,47.95066
23,2007-06-24,1,25473,23,3,51,0.0,0.0,1.0,0.0,Japan,18,65.75780999999999
157,2007-06-24,1,25473,157,51,3,8.0,4.0,1.0,0.0,Junior All Blacks,-1,-1.0
6,2007-06-09,1,25455,6,49,0,8.0,2.0,1.0,0.0,Australia,3,85.504036
100,2007-07-21,1,103754,100,31,11,,,,,Botswana,79,38.643402
132,2007-07-21,1,103754,132,11,31,,,,,Mauritius,-1,-1.0
14,2007-06-09,1,25455,14,0,49,0.0,0.0,0.0,0.0,Fiji,12,72.47259
9,2007-09-21,1,25528,9,25,3,2.0,0.0,2.0,0.0,France,5,83.00321
3,2007-09-21,1,25528,3,3,25,0.0,0.0,0.0,1.0,Ireland,6,81.28869
37,2007-06-26,1,103739,37,18,11,,,,,Tanzania,-1,-1.0
137,2007-06-26,1,103739,137,11,18,,,,,Mayotte,-1,-1.0
9,2007-08-18,1,25496,9,22,9,1.0,1.0,3.0,0.0,France,3,86.2892
136,2007-07-01,1,25476,136,3,11,,,,,Philippines,-1,-1.0
105,2007-07-01,1,25476,105,11,3,,,,,India,84,37.54469
1,2007-08-18,1,25496,1,9,22,0.0,0.0,2.0,0.0,England,7,78.825745
80,2007-09-29,1,103398,80,5,33,,,,,Andorra,61,43.156690000000005
13,2007-09-29,1,103398,13,33,5,,,,,Poland,31,52.950669999999995
25,2007-08-18,1,25499,25,42,12,6.0,2.0,2.0,0.0,Canada,12,70.805275
2,2007-08-25,1,25502,2,3,27,0.0,0.0,1.0,0.0,Scotland,10,75.4208
27,2007-08-18,1,25499,27,12,42,2.0,1.0,0.0,0.0,Portugal,21,62.114613
5,2007-08-25,1,25502,5,27,3,3.0,2.0,2.0,0.0,South Africa,4,84.81772
4,2007-08-26,1,25504,4,7,34,1.0,1.0,0.0,0.0,Wales,8,76.86332
3,2007-08-24,1,25501,3,23,20,2.0,2.0,2.0,1.0,Ireland,5,80.8166
20,2007-08-24,1,25501,20,20,23,2.0,2.0,1.0,1.0,Italy,9,75.53752
9,2007-08-26,1,25504,9,34,7,4.0,3.0,2.0,0.0,France,3,86.2892
9,2007-09-07,1,25506,9,12,17,0.0,0.0,2.0,0.0,France,3,86.82531999999999
4,2007-09-15,1,25520,4,20,32,2.0,2.0,2.0,0.0,Wales,8,77.67062
10,2007-09-07,1,25506,10,17,12,1.0,0.0,2.0,0.0,Argentina,6,80.7148
6,2007-09-15,1,25520,6,32,20,4.0,3.0,1.0,1.0,Australia,2,87.00063
90,2007-10-27,1,25555,90,64,3,,,,,Lithuania,55,44.863358000000005
41,2007-10-27,1,25555,41,3,64,,,,,Bulgaria,91,34.913895000000004
12,2007-11-04,1,25567,12,12,22,0.0,0.0,2.0,0.0,Romania,14,67.501816
57,2007-11-04,1,25567,57,22,12,3.0,2.0,1.0,0.0,Russia,19,64.25431999999999
30,2007-10-27,1,25554,30,17,17,,,,,Denmark,56,44.64136
47,2007-10-27,1,25554,47,17,17,,,,,Serbia and Montenegro,-1,-1.0
2,2007-09-18,1,25525,2,42,0,5.0,2.0,0.0,0.0,Scotland,10,74.88033
12,2007-09-18,1,25525,12,0,42,0.0,0.0,0.0,0.0,Romania,15,66.34862
31,2007-11-03,1,25563,31,8,6,,,,,Sweden,40,49.841618
30,2007-11-03,1,25563,30,6,8,,,,,Denmark,58,43.910309999999996
4,2007-09-20,1,25527,4,72,18,11.0,4.0,1.0,0.0,Wales,8,76.93661999999999
23,2007-09-20,1,25527,23,18,72,2.0,1.0,2.0,0.0,Japan,18,64.70076999999999
52,2007-09-29,1,103760,52,11,42,,,,,Madagascar,44,49.006134
39,2007-09-29,1,103760,39,42,11,,,,,Uganda,43,49.08976
52,2007-09-26,1,103759,52,32,25,,,,,Madagascar,44,49.006134
63,2007-09-26,1,103759,63,25,32,,,,,Ivory Coast,-1,-1.0
56,2007-10-06,1,103399,56,15,28,,,,,Switzerland,51,45.120135999999995
119,2007-10-06,1,103399,119,28,15,,,,,Armenia,-1,-1.0
139,2007-11-03,1,25564,139,38,8,,,,,Cyprus,-1,-1.0
134,2007-11-03,1,25564,134,8,38,,,,,Slovakia,-1,-1.0
9,2007-10-13,1,25550,9,9,14,0.0,0.0,2.0,0.0,France,2,88.34419
1,2007-10-13,1,25550,1,14,9,1.0,0.0,2.0,1.0,England,6,83.59914
22,2007-11-03,1,181967,22,40,12,,,,,Netherlands,45,48.39648
56,2007-11-03,1,181967,56,12,40,,,,,Switzerland,51,45.120135999999995
13,2007-10-27,1,25559,13,14,15,,,,,Poland,31,53.431571999999996
83,2007-10-27,1,25559,83,15,14,,,,,Croatia,48,46.279156
61,2007-10-27,1,25557,61,30,3,,,,,Luxembourg,80,38.401512
88,2007-10-27,1,25557,88,3,30,,,,,Bosnia and Herzegovina,-1,-1.0
17,2007-11-07,1,103406,17,77,3,,,,,Sri Lanka,49,47.312195
36,2007-11-07,1,103406,36,3,77,,,,,Malaysia,73,40.08778
84,2007-11-10,1,25568,84,13,7,,,,,Ukraine,37,50.799690000000005
22,2007-11-10,1,25568,22,7,13,,,,,Netherlands,43,48.95503
108,2007-11-17,1,25573,108,16,13,,,,,Malta,55,44.529315999999994
83,2007-11-10,1,25570,83,24,9,,,,,Croatia,45,48.279156
87,2007-11-17,1,25573,87,13,16,,,,,Latvia,41,49.432846000000005
108,2007-11-10,1,25570,108,9,24,,,,,Malta,52,44.890446000000004
87,2007-11-24,1,25578,87,20,9,,,,,Latvia,44,48.242492999999996
80,2007-11-24,1,25578,80,9,20,,,,,Andorra,62,42.675785
109,2007-12-08,1,103768,109,18,5,,,,,Vanuatu,91,34.774094
50,2007-12-08,1,103768,50,5,18,,,,,Solomon Islands,75,39.06185
112,2008-02-16,1,101853,112,17,25,,,,,Turks and Caicos Islands,-1,-1.0
92,2008-02-16,1,101853,92,25,17,,,,,Bahamas,90,35.605583
26,2008-01-09,1,25582,26,52,27,,,,,Hong Kong,28,54.581984999999996
48,2008-01-09,1,25582,48,27,52,,,,,Chinese Taipei,48,46.948679999999996
26,2008-01-06,1,25581,26,64,17,,,,,Hong Kong,28,54.581984999999996
48,2008-01-06,1,25581,48,17,64,,,,,Chinese Taipei,48,46.948679999999996
10,2007-12-15,1,25580,10,79,8,,,,,Argentina,3,87.44991
28,2007-12-15,1,25580,28,8,79,,,,,Chile,24,57.073353000000004
3,2008-02-23,1,25593,3,34,13,5.0,2.0,1.0,0.0,Ireland,7,78.42442
81,2008-02-02,1,25585,81,31,3,5.0,3.0,0.0,0.0,Georgia,16,66.42349
2,2008-02-23,1,25593,2,13,34,1.0,1.0,2.0,0.0,Scotland,10,74.68597
27,2008-02-02,1,25585,27,3,31,0.0,0.0,1.0,0.0,Portugal,22,60.152977
3,2008-02-02,1,25583,3,16,11,1.0,1.0,2.0,0.0,Ireland,7,78.669815
20,2008-02-02,1,25583,20,11,16,1.0,0.0,2.0,0.0,Italy,11,73.28505
9,2008-02-23,1,25594,9,13,24,1.0,1.0,2.0,0.0,France,6,82.169075
