id,date,match_type,match_id,team_id,scored,conceded,tries,cons,pens,drops,name,pos,pts,opp_name,opp_pos,opp_pts
5,2009-11-13,1,87468,5,13,20,1.0,1.0,1.0,1.0,South Africa,1,91.70079,France,5,81.4899
94,2009-11-14,1,99921,94,45,30,,,,,Moldova,43,49.46985,Czechia,33,53.00435
91,2009-11-14,1,99921,91,30,45,,,,,Czechia,33,53.00435,Moldova,43,49.46985
4,2009-11-13,1,100247,4,17,13,1.0,0.0,4.0,0.0,Wales,7,80.38598,Samoa,11,73.47605
15,2009-11-13,1,100247,15,13,17,1.0,1.0,2.0,0.0,Samoa,11,73.47605,Wales,7,80.38598
81,2009-11-14,1,142756,81,24,22,2.0,1.0,2.0,0.0,Georgia,17,66.84697,Argentina Jaguares,-1,-1.0
214,2009-11-14,1,142756,214,22,24,1.0,1.0,3.0,1.0,Argentina Jaguares,-1,-1.0,Georgia,17,66.84697
20,2009-11-14,1,95332,20,6,20,0.0,0.0,2.0,0.0,Italy,12,71.203255,New Zealand,2,90.53008
8,2009-11-14,1,95332,8,20,6,1.0,0.0,5.0,0.0,New Zealand,2,90.53008,Italy,12,71.203255
3,2009-11-15,1,91200,3,20,20,2.0,2.0,2.0,0.0,Ireland,4,83.298386,Australia,3,85.56959
6,2009-11-15,1,91200,6,20,20,2.0,2.0,2.0,0.0,Australia,3,85.56959,Ireland,4,83.298386
85,2009-11-14,1,99939,85,9,12,,,,,Austria,90,36.01297800000001,Norway,79,37.65584000000001
68,2009-11-14,1,99939,68,12,9,,,,,Norway,79,37.65584000000001,Austria,90,36.01297800000001
12,2009-11-28,1,106998,12,18,29,2.0,1.0,2.0,0.0,Romania,19,64.834694,Fiji,10,75.68378
14,2009-11-28,1,106998,14,29,18,4.0,2.0,1.0,0.0,Fiji,10,75.68378,Romania,19,64.834694
2,2009-11-14,1,96499,2,23,10,2.0,2.0,3.0,0.0,Scotland,10,75.22556,Fiji,9,76.512474
14,2009-11-14,1,96499,14,10,23,1.0,1.0,1.0,0.0,Fiji,9,76.512474,Scotland,10,75.22556
9,2009-11-21,1,96501,9,43,5,7.0,4.0,0.0,0.0,France,5,83.21099,Samoa,11,73.46705
15,2009-11-21,1,96501,15,5,43,1.0,0.0,0.0,0.0,Samoa,11,73.46705,France,5,83.21099
9,2009-11-28,1,95334,9,12,39,0.0,0.0,3.0,1.0,France,5,83.21099,New Zealand,1,90.88496
8,2009-11-28,1,95334,8,39,12,5.0,4.0,2.0,0.0,New Zealand,1,90.88496,France,5,83.21099
2,2009-11-21,1,96500,2,9,8,0.0,0.0,2.0,1.0,Scotland,9,76.05425,Australia,3,85.64246
6,2009-11-21,1,96500,6,8,9,1.0,0.0,1.0,0.0,Australia,3,85.64246,Scotland,9,76.05425
81,2010-02-06,1,99947,81,77,3,11.0,3.0,0.0,0.0,Georgia,18,66.84697,Germany,26,55.71995
7,2010-02-06,1,99947,7,3,77,0.0,0.0,1.0,0.0,Germany,26,55.71995,Georgia,18,66.84697
7,2009-12-12,1,101413,7,24,14,,,,,Germany,27,55.34757,Hong Kong,34,52.071415
26,2009-12-12,1,101413,26,14,24,,,,,Hong Kong,34,52.071415,Germany,27,55.34757
133,2010-02-27,1,99954,133,31,10,,,,,Greece,-1,-1.0,Finland,95,28.841825
74,2010-02-27,1,99954,74,10,31,,,,,Finland,95,28.841825,Greece,-1,-1.0
57,2010-02-27,1,99951,57,21,21,2.0,1.0,2.0,0.0,Russia,16,67.62552,Romania,19,64.6196
12,2010-02-27,1,99951,12,21,21,2.0,1.0,3.0,0.0,Romania,19,64.6196,Russia,16,67.62552
7,2010-02-27,1,99952,7,0,69,0.0,0.0,0.0,0.0,Germany,26,55.71995,Portugal,21,59.13208
20,2010-02-27,1,94950,20,16,12,1.0,1.0,3.0,0.0,Italy,11,72.16759,Scotland,10,75.50848
27,2010-02-27,1,99952,27,69,0,8.0,4.0,2.0,0.0,Portugal,21,59.13208,Germany,26,55.71995
2,2010-02-27,1,94950,2,12,16,0.0,0.0,3.0,1.0,Scotland,10,75.50848,Italy,11,72.16759
1,2010-02-27,1,94951,1,16,20,1.0,1.0,2.0,1.0,England,6,81.7657,Ireland,5,83.33019
3,2010-02-27,1,94951,3,20,16,3.0,1.0,1.0,0.0,Ireland,5,83.33019,England,6,81.7657
139,2010-03-06,1,99955,139,58,0,,,,,Cyprus,-1,-1.0,Azerbaijan,-1,-1.0
125,2010-03-06,1,99955,125,0,58,,,,,Azerbaijan,-1,-1.0,Cyprus,-1,-1.0
57,2010-03-13,1,99958,57,48,11,7.0,2.0,3.0,0.0,Russia,18,67.02493,Germany,29,54.281773
7,2010-03-13,1,99958,7,11,48,1.0,0.0,2.0,0.0,Germany,29,54.281773,Russia,18,67.02493
12,2010-03-13,1,99956,12,22,10,1.0,1.0,2.0,1.0,Romania,19,65.22019,Georgia,16,67.43420400000001
81,2010-03-13,1,99956,81,10,22,1.0,1.0,1.0,0.0,Georgia,16,67.43420400000001,Romania,19,65.22019
133,2010-03-13,1,99959,133,17,9,,,,,Greece,-1,-1.0,Luxembourg,94,33.43714
61,2010-03-13,1,99959,61,9,17,,,,,Luxembourg,94,33.43714,Greece,-1,-1.0
3,2010-03-13,1,94952,3,27,12,3.0,0.0,3.0,1.0,Ireland,5,84.47375,Wales,8,78.80912
4,2010-03-13,1,94952,4,12,27,0.0,0.0,4.0,0.0,Wales,8,78.80912,Ireland,5,84.47375
18,2010-03-13,1,99957,18,15,33,2.0,1.0,1.0,0.0,Spain,23,58.232296,Portugal,21,60.57026
27,2010-03-13,1,99957,27,33,15,3.0,2.0,3.0,0.0,Portugal,21,60.57026,Spain,23,58.232296
2,2010-03-13,1,94953,2,15,15,0.0,0.0,4.0,1.0,Scotland,10,74.47439,England,6,80.62215
1,2010-03-13,1,94953,1,15,15,0.0,0.0,5.0,0.0,England,6,80.62215,Scotland,10,74.47439
9,2010-03-14,1,94954,9,46,20,6.0,5.0,2.0,0.0,France,4,85.22335,Italy,11,73.201675
20,2010-03-14,1,94954,20,20,46,2.0,2.0,2.0,0.0,Italy,11,73.201675,France,4,85.22335
81,2010-03-20,1,99961,81,36,8,5.0,2.0,0.0,1.0,Georgia,18,66.5128,Russia,17,67.02493
57,2010-03-20,1,99961,57,8,36,1.0,0.0,1.0,0.0,Russia,17,67.02493,Georgia,18,66.5128
4,2010-03-20,1,94955,4,33,10,3.0,3.0,4.0,0.0,Wales,8,78.67558000000002,Italy,11,73.201675
20,2010-03-20,1,94955,20,10,33,1.0,1.0,1.0,0.0,Italy,11,73.201675,Wales,8,78.67558000000002
27,2010-03-20,1,99962,27,9,20,0.0,0.0,3.0,0.0,Portugal,20,62.169567,Romania,19,66.141594
12,2010-03-20,1,99962,12,20,9,2.0,2.0,2.0,0.0,Romania,19,66.141594,Portugal,20,62.169567
3,2010-03-20,1,94956,3,20,23,2.0,2.0,2.0,0.0,Ireland,5,84.607285,Scotland,10,74.78916
2,2010-03-20,1,94956,2,23,20,1.0,0.0,5.0,1.0,Scotland,10,74.78916,Ireland,5,84.607285
9,2010-03-20,1,94957,9,12,10,0.0,0.0,3.0,1.0,France,4,85.22335,England,7,80.30736999999998
1,2010-03-20,1,94957,1,10,12,1.0,1.0,1.0,0.0,England,7,80.30736999999998,France,4,85.22335
12,2010-03-27,1,99946,12,48,3,6.0,2.0,2.0,0.0,Romania,18,67.04439,Spain,25,57.69787
18,2010-03-27,1,99946,18,3,48,0.0,0.0,1.0,0.0,Spain,25,57.69787,Romania,18,67.04439
119,2010-04-03,1,99967,119,26,17,,,,,Armenia,-1,-1.0,Andorra,66,41.422314
80,2010-04-03,1,99967,80,17,26,,,,,Andorra,66,41.422314,Armenia,-1,-1.0
139,2010-03-27,1,99964,139,15,0,,,,,Cyprus,-1,-1.0,Bosnia and Herzegovina,-1,-1.0
88,2010-03-27,1,99964,88,0,15,,,,,Bosnia and Herzegovina,-1,-1.0,Cyprus,-1,-1.0
64,2010-04-09,1,113943,64,25,22,,,,,Tunisia,30,54.109226,Arabian Gulf,44,49.316418
93,2010-04-09,1,113943,93,22,25,,,,,Arabian Gulf,44,49.316418,Tunisia,30,54.109226
91,2010-04-10,1,99968,91,27,16,,,,,Czechia,35,51.41032,Ukraine,26,55.4747
84,2010-04-10,1,99968,84,16,27,,,,,Ukraine,26,55.4747,Czechia,35,51.41032
72,2010-04-10,1,99971,72,50,10,,,,,Israel,81,37.558395,Bulgaria,82,37.04885
41,2010-04-10,1,99971,41,10,50,,,,,Bulgaria,82,37.04885,Israel,81,37.558395
51,2010-04-14,1,113566,51,22,20,,,,,Singapore,51,45.937553,Malaysia,68,41.17473
36,2010-04-14,1,113566,36,20,22,,,,,Malaysia,68,41.17473,Singapore,51,45.937553
51,2010-04-17,1,113568,51,16,23,,,,,Singapore,51,45.937553,Sri Lanka,54,45.636898
17,2010-04-17,1,113568,17,23,16,,,,,Sri Lanka,54,45.636898,Singapore,51,45.937553
87,2010-04-17,1,99972,87,31,27,,,,,Latvia,61,42.764015,Sweden,50,46.09937
31,2010-04-17,1,99972,31,27,31,,,,,Sweden,50,46.09937,Latvia,61,42.764015
108,2010-04-24,1,99979,108,27,10,,,,,Malta,51,45.669895,Latvia,56,43.79755
87,2010-04-24,1,99979,87,10,27,,,,,Latvia,56,43.79755,Malta,51,45.669895
41,2010-04-24,1,99982,41,18,15,,,,,Bulgaria,89,36.075283,Greece,-1,-1.0
133,2010-04-24,1,99982,133,15,18,,,,,Greece,-1,-1.0,Bulgaria,89,36.075283
93,2010-04-30,1,113571,93,16,9,,,,,Arabian Gulf,44,48.99310300000001,Hong Kong,33,52.592243
26,2010-04-30,1,113571,26,9,16,,,,,Hong Kong,33,52.592243,Arabian Gulf,44,48.99310300000001
21,2010-04-24,1,99977,21,29,8,,,,,Belgium,28,54.687183,Poland,35,52.17605
13,2010-04-24,1,99977,13,8,29,,,,,Poland,35,52.17605,Belgium,28,54.687183
89,2010-05-01,1,99984,89,34,17,,,,,Hungary,65,41.88991,Norway,78,38.791557
68,2010-05-01,1,99984,68,17,34,,,,,Norway,78,38.791557,Hungary,65,41.88991
31,2010-05-01,1,99983,31,17,14,,,,,Sweden,52,45.065834,Croatia,39,51.02036
83,2010-05-01,1,99983,83,14,17,,,,,Croatia,39,51.02036,Sweden,52,45.065834
26,2010-05-08,1,113572,26,19,15,,,,,Hong Kong,38,51.23233,Kazakhstan,27,55.17234000000001
95,2010-05-08,1,113572,95,15,19,,,,,Kazakhstan,27,55.17234000000001,Hong Kong,38,51.23233
28,2010-05-13,1,114164,28,42,6,,,,,Chile,23,57.95062,Paraguay,38,50.934204
53,2010-05-13,1,114164,53,6,42,,,,,Paraguay,38,50.934204,Chile,23,57.95062
85,2010-05-15,1,99988,85,19,17,,,,,Austria,92,34.8243,Hungary,60,42.47516
89,2010-05-15,1,99988,89,17,19,,,,,Hungary,60,42.47516,Austria,92,34.8243
86,2010-05-15,1,99987,86,14,12,,,,,Slovenia,71,39.556263,Denmark,67,41.40057
30,2010-05-15,1,99987,30,12,14,,,,,Denmark,67,41.40057,Slovenia,71,39.556263
28,2010-05-16,1,114166,28,31,8,,,,,Chile,23,57.95062,Brazil,27,54.972717
33,2010-05-16,1,114166,33,8,31,,,,,Brazil,27,54.972717,Chile,23,57.95062
61,2010-05-01,1,99986,61,17,19,,,,,Luxembourg,94,33.43714,Israel,79,38.531963
72,2010-05-01,1,99986,72,19,17,,,,,Israel,79,38.531963,Luxembourg,94,33.43714
6,2010-06-05,1,102921,6,49,3,7.0,7.0,0.0,0.0,Australia,3,85.55524399999999,Fiji,10,75.89887
14,2010-06-05,1,102921,14,3,49,0.0,0.0,1.0,0.0,Fiji,10,75.89887,Australia,3,85.55524399999999
80,2010-05-08,1,99985,80,10,0,,,,,Andorra,66,41.422314,Switzerland,57,43.053528
56,2010-05-08,1,99985,56,0,10,,,,,Switzerland,57,43.053528,Andorra,66,41.422314
28,2010-05-19,1,114168,28,19,36,,,,,Chile,23,58.461998,Uruguay,20,61.499596
10,2010-06-19,1,109178,10,9,13,0.0,0.0,3.0,0.0,Argentina,7,78.88586,Scotland,9,78.466576
29,2010-05-19,1,114168,29,36,19,,,,,Uruguay,20,61.499596,Chile,23,58.461998
2,2010-06-19,1,109178,2,13,9,1.0,1.0,2.0,0.0,Scotland,9,78.466576,Argentina,7,78.88586
23,2010-05-22,1,110340,23,94,5,13.0,6.0,0.0,0.0,Japan,13,70.57829,Hong Kong,34,52.326332
26,2010-05-22,1,110340,26,5,94,1.0,0.0,0.0,0.0,Hong Kong,34,52.326332,Japan,13,70.57829
12,2010-07-17,1,117228,12,56,13,,,,,Romania,19,65.099144,Tunisia,33,52.353237
128,2010-07-17,1,142759,128,23,6,,,,,Niger,-1,-1.0,DR Congo,-1,-1.0
64,2010-07-17,1,117228,64,13,56,,,,,Tunisia,33,52.353237,Romania,19,65.099144
142721,2010-07-17,1,142759,142721,6,23,,,,,DR Congo,-1,-1.0,Niger,-1,-1.0
105,2010-06-02,1,113576,105,94,0,,,,,India,84,36.610252,China,52,46.118015
101,2010-06-02,1,113576,101,0,94,,,,,China,52,46.118015,India,84,36.610252
28,2010-09-29,1,124158,28,30,32,2.0,1.0,3.0,0.0,Chile,24,56.967636,Tonga,16,67.053024
16,2010-09-29,1,124158,16,32,30,4.0,3.0,2.0,0.0,Tonga,16,67.053024,Chile,24,56.967636
5,2010-09-04,1,103853,5,39,41,3.0,3.0,6.0,0.0,South Africa,2,86.74719,Australia,3,84.51531999999997
6,2010-06-19,1,102923,6,20,21,2.0,2.0,2.0,0.0,Australia,3,85.70962,England,6,79.94459499999998
6,2010-07-31,1,103849,6,28,49,3.0,2.0,3.0,0.0,Australia,3,86.06021,New Zealand,1,92.734375
8,2010-07-31,1,103849,8,49,28,7.0,4.0,2.0,0.0,New Zealand,1,92.734375,Australia,3,86.06021
6,2010-09-04,1,103853,6,41,39,5.0,5.0,2.0,0.0,Australia,3,84.51531999999997,South Africa,2,86.74719
1,2010-06-19,1,102923,1,21,20,2.0,1.0,3.0,0.0,England,6,79.94459499999998,Australia,3,85.70962
39,2010-06-19,1,117224,39,25,15,,,,,Uganda,44,49.70737,Zimbabwe,48,46.487755
42,2010-06-19,1,117224,42,15,25,,,,,Zimbabwe,48,46.487755,Uganda,44,49.70737
56,2010-10-02,1,122890,56,30,27,,,,,Switzerland,63,42.190407,Armenia,-1,-1.0
119,2010-10-02,1,122890,119,27,30,,,,,Armenia,-1,-1.0,Switzerland,63,42.190407
74,2010-10-02,1,122891,74,55,5,,,,,Finland,95,28.589890000000004,Estonia,-1,-1.0
117532,2010-10-02,1,122891,117532,5,55,,,,,Estonia,-1,-1.0,Finland,95,28.589890000000004
15,2010-06-19,1,112872,15,23,31,3.0,1.0,2.0,0.0,Samoa,12,72.379745,Japan,13,70.41035500000002
91,2010-10-09,1,122892,91,20,15,,,,,Czechia,33,52.516758,Poland,39,51.50272
23,2010-06-19,1,112872,23,31,23,3.0,2.0,2.0,1.0,Japan,13,70.41035500000002,Samoa,12,72.379745
74,2010-10-09,1,122894,74,10,18,,,,,Finland,95,28.589890000000004,Luxembourg,94,32.64662
61,2010-10-09,1,122894,61,18,10,,,,,Luxembourg,94,32.64662,Finland,95,28.589890000000004
13,2010-10-09,1,122892,13,15,20,,,,,Poland,39,51.50272,Czechia,33,52.516758
80,2010-10-09,1,122893,80,22,7,,,,,Andorra,61,42.285435,Slovenia,65,41.517254
89,2010-10-16,1,122895,89,22,16,,,,,Hungary,68,41.010075,Austria,87,36.289387
85,2010-10-16,1,122895,85,16,22,,,,,Austria,87,36.289387,Hungary,68,41.010075
86,2010-10-09,1,122893,86,7,22,,,,,Slovenia,65,41.517254,Andorra,61,42.285435
57,2010-10-23,1,142771,57,20,40,2.0,2.0,2.0,0.0,Russia,18,65.796814,Argentina Jaguares,-1,-1.0
214,2010-10-23,1,142771,214,40,20,6.0,4.0,0.0,0.0,Argentina Jaguares,-1,-1.0,Russia,18,65.796814
86,2010-10-23,1,122898,86,33,3,,,,,Slovenia,70,40.894073,Serbia and Montenegro,-1,-1.0
47,2010-10-23,1,122898,47,3,33,,,,,Serbia and Montenegro,-1,-1.0,Slovenia,70,40.894073
83,2010-10-23,1,122897,83,13,32,,,,,Croatia,42,49.724907,Sweden,49,46.361286
31,2010-10-23,1,122897,31,32,13,,,,,Sweden,49,46.361286,Croatia,42,49.724907
142723,2010-10-26,1,142773,142723,10,5,,,,,Egypt,-1,-1.0,Mauritania,-1,-1.0
118,2010-10-26,1,142773,118,5,10,,,,,Mauritania,-1,-1.0,Egypt,-1,-1.0
97,2010-10-27,1,125444,97,7,21,,,,,Colombia,52,44.992916,Peru,78,38.806126
40,2010-10-27,1,125444,40,21,7,,,,,Peru,78,38.806126,Colombia,52,44.992916
72,2010-10-30,1,122901,72,23,14,,,,,Israel,74,39.574417,Hungary,66,41.238003000000006
89,2010-10-30,1,122901,89,14,23,,,,,Hungary,66,41.238003000000006,Israel,74,39.574417
57,2010-10-30,1,142775,57,6,32,0.0,0.0,2.0,0.0,Russia,18,65.796814,Argentina Jaguares,-1,-1.0
214,2010-10-30,1,142775,214,32,6,5.0,2.0,1.0,0.0,Argentina Jaguares,-1,-1.0,Russia,18,65.796814
97,2010-10-30,1,125446,97,26,28,,,,,Colombia,52,44.992916,Venezuela,60,42.79423
104,2010-10-30,1,125446,104,28,26,,,,,Venezuela,60,42.79423,Colombia,52,44.992916
31,2010-11-06,1,122905,31,26,22,,,,,Sweden,42,48.815826,Lithuania,40,50.716885
90,2010-11-06,1,122905,90,22,26,,,,,Lithuania,40,50.716885,Sweden,42,48.815826
30,2010-11-06,1,122908,30,21,20,,,,,Denmark,71,40.4775,Hungary,73,40.371647
89,2010-11-06,1,122908,89,20,21,,,,,Hungary,73,40.371647,Denmark,71,40.4775
20,2010-11-13,1,119842,20,16,22,1.0,1.0,3.0,0.0,Italy,12,72.97276,Argentina,8,79.69841
10,2010-11-13,1,119842,10,22,16,1.0,1.0,5.0,0.0,Argentina,8,79.69841,Italy,12,72.97276
18,2010-11-13,1,123257,18,22,60,2.0,0.0,2.0,0.0,Spain,23,57.69787,Canada,14,69.42129
13,2010-11-13,1,122903,13,25,36,,,,,Poland,39,50.904125,Moldova,38,51.607796
94,2010-11-13,1,122903,94,36,25,,,,,Moldova,38,51.607796,Poland,39,50.904125
25,2010-11-13,1,123257,25,60,22,8.0,2.0,2.0,0.0,Canada,14,69.42129,Spain,23,57.69787
4,2010-11-19,1,116982,4,16,16,1.0,1.0,3.0,0.0,Wales,9,77.66933399999998,Fiji,10,74.38635
14,2010-11-19,1,116982,14,16,16,1.0,1.0,3.0,0.0,Fiji,10,74.38635,Wales,9,77.66933399999998
114,2010-11-26,1,130247,114,19,6,,,,,Rwanda,-1,-1.0,Burundi,-1,-1.0
113,2010-11-26,1,130247,113,6,19,,,,,Burundi,-1,-1.0,Rwanda,-1,-1.0
22,2010-11-27,1,122916,22,10,29,,,,,Netherlands,39,50.409782,Germany,37,51.56265300000001
7,2010-11-27,1,122916,7,29,10,,,,,Germany,37,51.56265300000001,Netherlands,39,50.409782
20,2010-11-27,1,119844,20,24,16,0.0,0.0,8.0,0.0,Italy,12,72.34533,Fiji,10,75.01465
14,2010-11-27,1,119844,14,16,24,1.0,1.0,3.0,0.0,Fiji,10,75.01465,Italy,12,72.34533
1,2010-11-20,1,109182,1,26,13,2.0,2.0,4.0,0.0,England,4,83.613945,Samoa,11,74.01064000000002
1,2010-11-27,1,109184,1,11,21,1.0,0.0,2.0,0.0,England,4,83.613945,South Africa,3,85.31145500000002
15,2010-11-20,1,109182,15,13,26,2.0,0.0,1.0,0.0,Samoa,11,74.01064000000002,England,4,83.613945
5,2010-11-27,1,109184,5,21,11,2.0,1.0,3.0,0.0,South Africa,3,85.31145500000002,England,4,83.613945
68,2010-12-15,1,301281,68,17,59,,,,,Norway,87,36.357693,Hong Kong,37,51.42834000000001
26,2010-12-15,1,301281,26,59,17,,,,,Hong Kong,37,51.42834000000001,Norway,87,36.357693
18,2010-11-27,1,124051,18,33,20,3.0,2.0,2.0,0.0,Spain,23,57.506382,Namibia,20,61.78671600000001
3,2010-11-28,1,104321,3,29,9,2.0,2.0,5.0,0.0,Ireland,7,80.89833,Argentina,8,79.86853
10,2010-11-28,1,104321,10,9,29,0.0,0.0,3.0,0.0,Argentina,8,79.86853,Ireland,7,80.89833
82,2010-11-27,1,124051,82,20,33,3.0,1.0,1.0,0.0,Namibia,20,61.78671600000001,Spain,23,57.506382
114,2010-11-24,1,130246,114,39,13,,,,,Rwanda,-1,-1.0,Burundi,-1,-1.0
113,2010-11-24,1,130246,113,13,39,,,,,Burundi,-1,-1.0,Rwanda,-1,-1.0
3,2010-11-20,1,104320,3,18,38,2.0,1.0,2.0,0.0,Ireland,6,81.04928000000002,New Zealand,1,93.04295
8,2010-11-20,1,104320,8,38,18,4.0,3.0,4.0,0.0,New Zealand,1,93.04295,Ireland,6,81.04928000000002
81,2010-11-27,1,122065,81,19,17,1.0,1.0,3.0,0.0,Georgia,16,67.40231999999999,United States of America,15,68.49834
11,2010-11-27,1,122065,11,17,19,1.0,0.0,2.0,2.0,United States of America,15,68.49834,Georgia,16,67.40231999999999
27,2010-11-27,1,123259,27,20,23,2.0,2.0,2.0,0.0,Portugal,21,61.532597,Canada,14,68.58939000000001
20,2011-02-05,1,114118,20,11,13,1.0,0.0,2.0,0.0,Italy,12,73.31226,Ireland,5,81.79386
25,2010-11-27,1,123259,25,23,20,3.0,1.0,2.0,0.0,Canada,14,68.58939000000001,Portugal,21,61.532597
3,2011-02-05,1,114118,3,13,11,1.0,1.0,1.0,1.0,Ireland,5,81.79386,Italy,12,73.31226
4,2010-11-27,1,113592,4,25,37,1.0,1.0,6.0,0.0,Wales,9,77.04104,New Zealand,1,93.19391
8,2010-11-27,1,113592,8,37,25,5.0,3.0,2.0,0.0,New Zealand,1,93.19391,Wales,9,77.04104
9,2010-11-27,1,116983,9,16,59,1.0,1.0,3.0,0.0,France,5,83.20998,Australia,2,85.90256
6,2010-11-27,1,116983,6,59,16,7.0,6.0,4.0,0.0,Australia,2,85.90256,France,5,83.20998
4,2011-02-04,1,114117,4,19,26,1.0,1.0,4.0,0.0,Wales,9,77.04104,England,4,82.483696
1,2011-02-04,1,114117,1,26,19,2.0,2.0,4.0,0.0,England,4,82.483696,Wales,9,77.04104
1,2011-02-12,1,114120,1,59,13,8.0,8.0,1.0,0.0,England,4,83.23943,Italy,12,72.86041999999998
20,2011-02-12,1,114120,20,13,59,1.0,1.0,2.0,0.0,Italy,12,72.86041999999998,England,4,83.23943
84,2011-03-12,1,122931,84,5,41,1.0,0.0,0.0,0.0,Ukraine,30,53.855465,Russia,19,63.397263
57,2011-03-12,1,122931,57,41,5,6.0,3.0,1.0,0.0,Russia,19,63.397263,Ukraine,30,53.855465
7,2011-03-12,1,122933,7,23,29,,,,,Germany,29,54.237713,Czechia,31,53.303192
81,2011-02-05,1,122919,81,62,3,10.0,3.0,0.0,0.0,Georgia,15,68.21191999999999,Ukraine,29,54.354645
91,2011-03-12,1,122933,91,29,23,,,,,Czechia,31,53.303192,Germany,29,54.237713
84,2011-02-05,1,122919,84,3,62,0.0,0.0,1.0,0.0,Ukraine,29,54.354645,Georgia,15,68.21191999999999
18,2011-03-12,1,122930,18,25,10,1.0,1.0,2.0,0.0,Spain,23,58.525955,Portugal,20,62.94595699999999
20,2011-03-12,1,114126,20,22,21,1.0,1.0,5.0,0.0,Italy,12,72.1618,France,5,82.87303
27,2011-03-12,1,122930,27,10,25,1.0,1.0,1.0,0.0,Portugal,20,62.94595699999999,Spain,23,58.525955
9,2011-03-12,1,114126,9,21,22,2.0,1.0,3.0,0.0,France,5,82.87303,Italy,12,72.1618
13,2011-03-12,1,122932,13,28,21,,,,,Poland,37,51.32873,Belgium,24,56.77614200000001
21,2011-03-12,1,122932,21,21,28,,,,,Belgium,24,56.77614200000001,Poland,37,51.32873
94,2011-03-19,1,122939,94,24,16,,,,,Moldova,35,52.49728399999999,Czechia,28,54.69664399999999
91,2011-03-19,1,122939,91,16,24,,,,,Czechia,28,54.69664399999999,Moldova,35,52.49728399999999
4,2011-03-12,1,114127,4,19,13,1.0,1.0,4.0,0.0,Wales,7,79.572784,Ireland,6,81.95312
3,2011-03-12,1,114127,3,13,19,1.0,1.0,2.0,0.0,Ireland,6,81.95312,Wales,7,79.572784
21,2011-03-19,1,122938,21,28,25,,,,,Belgium,26,55.5314,Germany,32,52.84426
56,2011-03-19,1,122940,56,21,9,,,,,Switzerland,65,41.355083,Andorra,56,43.7732
7,2011-03-19,1,122938,7,25,28,,,,,Germany,32,52.84426,Belgium,26,55.5314
80,2011-03-19,1,122940,80,9,21,,,,,Andorra,56,43.7732,Switzerland,65,41.355083
27,2011-03-19,1,122937,27,46,24,7.0,4.0,1.0,0.0,Portugal,20,61.80396,Ukraine,30,53.336735
9,2011-03-19,1,114131,9,28,9,3.0,2.0,3.0,0.0,France,5,81.101906,Wales,7,80.51082
84,2011-03-19,1,122937,84,24,46,3.0,2.0,1.0,0.0,Ukraine,30,53.336735,Portugal,20,61.80396
4,2011-03-19,1,114131,4,9,28,0.0,0.0,3.0,0.0,Wales,7,80.51082,France,5,81.101906
139,2011-03-26,1,122941,139,70,10,,,,,Cyprus,-1,-1.0,Finland,94,27.695564
74,2011-03-26,1,122941,74,10,70,,,,,Finland,94,27.695564,Cyprus,-1,-1.0
94,2011-04-02,1,122942,94,28,15,,,,,Moldova,30,53.41721999999999,Germany,35,52.412975
7,2011-04-02,1,122942,7,15,28,,,,,Germany,35,52.412975,Moldova,30,53.41721999999999
1,2011-03-13,1,114128,1,22,16,1.0,1.0,5.0,0.0,England,4,83.97649399999997,Scotland,9,76.955215
2,2011-03-13,1,114128,2,16,22,1.0,1.0,2.0,1.0,Scotland,9,76.955215,England,4,83.97649399999997
133,2011-04-02,1,122943,133,30,18,,,,,Greece,-1,-1.0,Luxembourg,93,32.494385
61,2011-04-02,1,122943,61,18,30,,,,,Luxembourg,93,32.494385,Greece,-1,-1.0
72,2011-04-09,1,122944,72,20,11,,,,,Israel,71,40.440773,Austria,82,36.872147
85,2011-04-09,1,122944,85,11,20,,,,,Austria,82,36.872147,Israel,71,40.440773
129,2011-04-09,1,138795,129,13,25,,,,,St Vincent and Grenadines,75,39.3,British Virgin Islands,-1,-1.0
99,2011-04-09,1,138795,99,25,13,,,,,British Virgin Islands,-1,-1.0,St Vincent and Grenadines,75,39.3
13,2011-04-16,1,122945,13,32,18,,,,,Poland,34,52.57346999999999,Netherlands,41,48.632713
22,2011-04-16,1,122945,22,18,32,,,,,Netherlands,41,48.632713,Poland,34,52.57346999999999
73,2011-04-16,1,137374,73,31,12,,,,,Barbados,76,39.207325,St Lucia,80,37.56884
102,2011-04-16,1,137374,102,12,31,,,,,St Lucia,80,37.56884,Barbados,76,39.207325
22,2011-04-23,1,122946,22,18,30,,,,,Netherlands,42,48.326786,Belgium,26,55.962685
21,2011-04-23,1,122946,21,30,18,,,,,Belgium,26,55.962685,Netherlands,42,48.326786
77,2011-04-16,1,138796,77,36,24,,,,,Cayman Islands,69,40.96728,Jamaica,84,36.61014
60,2011-04-16,1,138796,60,24,36,,,,,Jamaica,84,36.61014,Cayman Islands,69,40.96728
133753,2011-04-29,1,133759,133753,24,10,,,,,United Arab Emirates,-1,-1.0,Kazakhstan,30,53.532326
95,2011-04-29,1,133759,95,10,24,,,,,Kazakhstan,30,53.532326,United Arab Emirates,-1,-1.0
26,2011-04-30,1,133760,26,22,45,3.0,2.0,1.0,0.0,Hong Kong,32,53.10656,Japan,13,71.44358000000003
31,2011-04-09,1,137373,31,52,15,,,,,Sweden,40,49.705933,Denmark,67,41.166916
